purl,name,ecosystem,bucket,situation,eol_direct,dead_transitive_count,remediation,alternative_purl,remediation_notes,remediation_source,llm_confidence,dependent_repos,top1_dependent,code_loc,complexity,has_native,unpatched_advisories,repository_url
pkg:gem/highline,highline,rubygems,dormant,broad,0,0,accept,,"Stable, minimal-dependency library where dormancy doesn't indicate instability—no maintainer exists for adoption, and ecosystem-wide switching would be costlier than carrying the risk. Peripherally used by major tools like brakeman and fastlane.",llm,0.85,77935,brakeman,2208,164,0,0,https://github.com/jeg2/highline,pkg:gem/highline,highline,rubygems,dormant,broad,0,0,accept,,"Stable, minimal-dependency library where dormancy doesn't indicate instability—no maintainer exists for adoption, and ecosystem-wide switching would be costlier than carrying the risk. Peripherally used by major tools like brakeman and fastlane.",llm,0.85,77935,brakeman,2208,164,0,0,https://github.com/jeg2/highline
pkg:gem/libv8,libv8,rubygems,dead,alternative,1,0,switch,pkg:gem/mini_racer,Mini_racer is the maintained replacement; maintainers advise moving away from libv8's tight V8 binding. Most dependents hit this through unmaintained therubyracer or outdated mini_racer—upgrade to current mini_racer.,llm,0.9,77428,therubyracer,11,0,0,0,https://github.com/cowboyd/libv8,pkg:gem/libv8,libv8,rubygems,dead,alternative,1,0,switch,pkg:gem/mini_racer,Mini_racer is the maintained replacement; maintainers advise moving away from libv8's tight V8 binding. Most dependents hit this through unmaintained therubyracer or outdated mini_racer—upgrade to current mini_racer.,llm,0.9,77428,therubyracer,11,0,0,0,https://github.com/cowboyd/libv8
pkg:gem/daemons,daemons,rubygems,dormant,broad,0,0,accept,,"Daemons is dormant but low-risk: no runtime dependencies, no dead transitive deps, stable core functionality. Pin the version and monitor security. For new code, use Process.daemon (Ruby 2.1+).",llm,0.75,77190,thin,1289,129,0,0,https://github.com/thuehlinger/daemons,pkg:gem/daemons,daemons,rubygems,dormant,broad,0,0,accept,,"Daemons is dormant but low-risk: no runtime dependencies, no dead transitive deps, stable core functionality. Pin the version and monitor security. For new code, use Process.daemon (Ruby 2.1+).",llm,0.75,77190,thin,1289,129,0,0,https://github.com/thuehlinger/daemons
pkg:gem/kaminari,kaminari,rubygems,dormant,kitchen-sink,0,0,switch-piecemeal,pkg:gem/pagy,"Dormant pagination library with no active maintainers and open security advisories. Dependents should migrate to maintained alternatives like Pagy, vendor simple pagination logic, or fork if they need the exact feature set.",llm,0.85,77151,kaminari,7,0,0,0,https://github.com/kaminari/kaminari,pkg:gem/kaminari,kaminari,rubygems,dormant,kitchen-sink,0,0,switch-piecemeal,pkg:gem/pagy,"Dormant pagination library with no active maintainers and open security advisories. Dependents should migrate to maintained alternatives like Pagy, vendor simple pagination logic, or fork if they need the exact feature set.",llm,0.85,77151,kaminari,7,0,0,0,https://github.com/kaminari/kaminari
pkg:gem/websocket,websocket,rubygems,dormant,few-large,0,0,vendor,,Selenium-WebDriver drives 89% of usage. The stable WebSocket protocol (RFC 6455) and zero external dependencies make vendoring safe—Selenium should copy this code rather than rely on an unmaintained gem.,llm,0.85,77101,selenium-webdriver,1280,118,0,0,https://github.com/imanel/websocket-ruby,pkg:gem/websocket,websocket,rubygems,dormant,few-large,0,0,vendor,,Selenium-WebDriver drives 89% of usage. The stable WebSocket protocol (RFC 6455) and zero external dependencies make vendoring safe—Selenium should copy this code rather than rely on an unmaintained gem.,llm,0.85,77101,selenium-webdriver,1280,118,0,0,https://github.com/imanel/websocket-ruby
pkg:gem/will_paginate,will_paginate,rubygems,dormant,broad,0,0,accept,,"Will_paginate is intentionally in maintenance mode with zero runtime dependencies and a stable, unchanging codebase. Pin the version and carry minimal risk across the 72k existing dependents. New projects should use actively maintained alternatives like Kaminari.",llm,0.9,72883,rails-i18n,967,100,0,0,https://github.com/mislav/will_paginate,pkg:gem/will_paginate,will_paginate,rubygems,dormant,broad,0,0,accept,,"Will_paginate is intentionally in maintenance mode with zero runtime dependencies and a stable, unchanging codebase. Pin the version and carry minimal risk across the 72k existing dependents. New projects should use actively maintained alternatives like Kaminari.",llm,0.9,72883,rails-i18n,967,100,0,0,https://github.com/mislav/will_paginate
pkg:gem/docile,docile,rubygems,dormant,few-large,0,0,accept,,"Docile is a small, dependency-free DSL helper (134 LOC, zero runtime deps). SimpleCov accounts for 98% of usage and is actively maintained, so most of the 70K+ dependent repos are unaffected by docile's dormancy. Direct dependents can safely pin the version.",llm,0.92,70869,simplecov,134,12,0,0,https://github.com/ms-ati/docile,pkg:gem/docile,docile,rubygems,dormant,few-large,0,0,accept,,"Docile is a small, dependency-free DSL helper (134 LOC, zero runtime deps). SimpleCov accounts for 98% of usage and is actively maintained, so most of the 70K+ dependent repos are unaffected by docile's dormancy. Direct dependents can safely pin the version.",llm,0.92,70869,simplecov,134,12,0,0,https://github.com/ms-ati/docile
pkg:gem/better_errors,better_errors,rubygems,dormant,few-large,0,0,accept,,"Development-only error page tool; 1,049 days without commits suggests stability not bitrot. Maintenance risk concentrated in few large dependents (playbook_ui is 28%). Pin the version and accept the risk.",llm,0.78,67968,playbook_ui,2115,143,0,0,https://github.com/bettererrors/better_errors,pkg:gem/better_errors,better_errors,rubygems,dormant,few-large,0,0,accept,,"Development-only error page tool; 1,049 days without commits suggests stability not bitrot. Maintenance risk concentrated in few large dependents (playbook_ui is 28%). Pin the version and accept the risk.",llm,0.78,67968,playbook_ui,2115,143,0,0,https://github.com/bettererrors/better_errors
pkg:gem/carrierwave,carrierwave,rubygems,dormant,few-large,0,0,switch,pkg:gem/shrine,"CarrierWave has 4 unpatched advisories, zero active maintainers, and the last release was 380 days ago. Shrine is actively maintained and widely adopted as its replacement in the Rails community.",llm,0.85,66428,lockbox,3207,263,0,0,https://github.com/carrierwaveuploader/carrierwave,pkg:gem/carrierwave,carrierwave,rubygems,dormant,few-large,0,0,switch,pkg:gem/shrine,"CarrierWave has 4 unpatched advisories, zero active maintainers, and the last release was 380 days ago. Shrine is actively maintained and widely adopted as its replacement in the Rails community.",llm,0.85,66428,lockbox,3207,263,0,0,https://github.com/carrierwaveuploader/carrierwave
pkg:gem/net-scp,net-scp,rubygems,dormant,broad,0,0,accept,,Net-scp is stable and small; the maintainer reviews PRs despite dormancy. Pin the version and treat it as a dependency that doesn't need active development—the risk is low for a mature protocol implementation.,llm,0.8,63504,fog-core,438,61,0,0,https://github.com/net-ssh/net-scp,pkg:gem/net-scp,net-scp,rubygems,dormant,broad,0,0,accept,,Net-scp is stable and small; the maintainer reviews PRs despite dormancy. Pin the version and treat it as a dependency that doesn't need active development—the risk is low for a mature protocol implementation.,llm,0.8,63504,fog-core,438,61,0,0,https://github.com/net-ssh/net-scp
pkg:gem/guard-rspec,guard-rspec,rubygems,dormant,broad,1,0,switch,,"RSpec 3.4+ includes native `--watch` mode for file-watching test runs; update your invocation to `rspec --watch` and remove guard-rspec. Vendoring is feasible if you need it, but the built-in RSpec feature is the modern replacement.",llm,0.88,59105,ruby-progressbar,775,42,0,0,https://github.com/guard/guard-rspec,pkg:gem/guard-rspec,guard-rspec,rubygems,dormant,broad,1,0,switch,,"RSpec 3.4+ includes native `--watch` mode for file-watching test runs; update your invocation to `rspec --watch` and remove guard-rspec. Vendoring is feasible if you need it, but the built-in RSpec feature is the modern replacement.",llm,0.88,59105,ruby-progressbar,775,42,0,0,https://github.com/guard/guard-rspec
pkg:gem/ref,ref,rubygems,dead,few-large,1,0,vendor,,concurrent-ruby accounts for 95% of dependents and is actively maintained. The ref library's 515 LOC of focused reference handling (weak/soft refs for GC control) is small enough to absorb directly into concurrent-ruby rather than maintain an external archived dependency.,llm,0.88,56640,concurrent-ruby,515,39,0,0,https://github.com/ruby-concurrency/ref,pkg:gem/ref,ref,rubygems,dead,few-large,1,0,vendor,,concurrent-ruby accounts for 95% of dependents and is actively maintained. The ref library's 515 LOC of focused reference handling (weak/soft refs for GC control) is small enough to absorb directly into concurrent-ruby rather than maintain an external archived dependency.,llm,0.88,56640,concurrent-ruby,515,39,0,0,https://github.com/ruby-concurrency/ref
pkg:gem/timers,timers,rubygems,dormant,inlineable,0,0,vendor,,"Timers is 359 LOC with zero dependencies—copy it into your codebase. Most usage is indirect through celluloid; if using celluloid directly, coordinate with that maintainer instead.",llm,0.82,56335,celluloid,359,36,0,0,https://github.com/socketry/timers,pkg:gem/timers,timers,rubygems,dormant,inlineable,0,0,vendor,,"Timers is 359 LOC with zero dependencies—copy it into your codebase. Most usage is indirect through celluloid; if using celluloid directly, coordinate with that maintainer instead.",llm,0.82,56335,celluloid,359,36,0,0,https://github.com/socketry/timers
pkg:gem/celluloid,celluloid,rubygems,dormant,broad,1,0,accept,,"Celluloid is dormant but stable. No single replacement exists—Ruby concurrency has moved to native threads, Fiber, async gem, and other patterns depending on the use case. Major consumers have or will decouple independently.",llm,0.75,55741,actioncable,4211,335,0,0,https://github.com/celluloid/celluloid,pkg:gem/celluloid,celluloid,rubygems,dormant,broad,1,0,accept,,"Celluloid is dormant but stable. No single replacement exists—Ruby concurrency has moved to native threads, Fiber, async gem, and other patterns depending on the use case. Major consumers have or will decouple independently.",llm,0.75,55741,actioncable,4211,335,0,0,https://github.com/celluloid/celluloid
pkg:gem/httpclient,httpclient,rubygems,dormant,broad,0,0,switch,pkg:gem/faraday,Dormant HTTP client with broad ecosystem reach. Faraday is now the standard Ruby HTTP abstraction and actively maintained; switching to faraday + adapters reduces long-term maintenance surface.,llm,0.8,55660,webmock,4853,646,0,0,https://github.com/nahi/httpclient,pkg:gem/httpclient,httpclient,rubygems,dormant,broad,0,0,switch,pkg:gem/faraday,Dormant HTTP client with broad ecosystem reach. Faraday is now the standard Ruby HTTP abstraction and actively maintained; switching to faraday + adapters reduces long-term maintenance surface.,llm,0.8,55660,webmock,4853,646,0,0,https://github.com/nahi/httpclient
pkg:gem/compass,compass,rubygems,unknown,broad,0,2,switch,,"Compass is deprecated and unmaintained (last commit 9+ years ago). Modern Sass with PostCSC/autoprefixer replaces its functionality. For most projects, updating frameworks (Bootstrap, Font Awesome) to versions that dropped Compass dependency is the path forward.",llm,0.82,51640,sidekiq,35352,1438,0,0,https://github.com/chriseppstein/compass,pkg:gem/compass,compass,rubygems,unknown,broad,0,2,switch,,"Compass is deprecated and unmaintained (last commit 9+ years ago). Modern Sass with PostCSC/autoprefixer replaces its functionality. For most projects, updating frameworks (Bootstrap, Font Awesome) to versions that dropped Compass dependency is the path forward.",llm,0.82,51640,sidekiq,35352,1438,0,0,https://github.com/chriseppstein/compass
pkg:gem/paperclip,paperclip,rubygems,dead,broad,1,1,switch,pkg:gem/activestorage,"Paperclip is explicitly deprecated; the maintainers recommend migrating to Rails ActiveStorage, which ships as part of modern Rails and is actively maintained. Migration is straightforward for direct users, though some dependent packages that wrap Paperclip may need upstream fixes first.",llm,0.9,46471,remotipart,3283,332,0,0,https://github.com/thoughtbot/paperclip,pkg:gem/paperclip,paperclip,rubygems,dead,broad,1,1,switch,pkg:gem/activestorage,"Paperclip is explicitly deprecated; the maintainers recommend migrating to Rails ActiveStorage, which ships as part of modern Rails and is actively maintained. Migration is straightforward for direct users, though some dependent packages that wrap Paperclip may need upstream fixes first.",llm,0.9,46471,remotipart,3283,332,0,0,https://github.com/thoughtbot/paperclip
pkg:gem/faraday_middleware,faraday_middleware,rubygems,dormant,few-large,1,0,switch,pkg:gem/faraday,"Officially deprecated; json and instrumentation middleware are bundled in Faraday 2.0, others available as independent gems via awesome-faraday. Major dependents like octokit have already migrated.",llm,0.9,46353,octokit,857,71,0,0,https://github.com/lostisland/faraday_middleware,pkg:gem/faraday_middleware,faraday_middleware,rubygems,dormant,few-large,1,0,switch,pkg:gem/faraday,"Officially deprecated; json and instrumentation middleware are bundled in Faraday 2.0, others available as independent gems via awesome-faraday. Major dependents like octokit have already migrated.",llm,0.9,46353,octokit,857,71,0,0,https://github.com/lostisland/faraday_middleware
pkg:gem/chunky_png,chunky_png,rubygems,dead,few-large,0,0,accept,,"ChunkyPNG reliably serves active dependents like rqrcode with stable, dependency-free PNG encoding; despite 5+ years without updates, its maturity and the absence of maintained alternatives make pinning the version and accepting minimal residual risk more pragmatic than seeking alternatives.",llm,0.8,46228,rqrcode,2621,221,0,0,https://github.com/wvanbergen/chunky_png,pkg:gem/chunky_png,chunky_png,rubygems,dead,few-large,0,0,accept,,"ChunkyPNG reliably serves active dependents like rqrcode with stable, dependency-free PNG encoding; despite 5+ years without updates, its maturity and the absence of maintained alternatives make pinning the version and accepting minimal residual risk more pragmatic than seeking alternatives.",llm,0.8,46228,rqrcode,2621,221,0,0,https://github.com/wvanbergen/chunky_png
pkg:gem/yajl-ruby,yajl-ruby,rubygems,dormant,broad,0,0,switch,pkg:gem/oj,Dormant since mid-2022 but widely used through adapter libraries. Replace with oj for performance or json for simplicity.,llm,0.85,45564,multi_json,413,51,0,0,https://github.com/brianmario/yajl-ruby,pkg:gem/yajl-ruby,yajl-ruby,rubygems,dormant,broad,0,0,switch,pkg:gem/oj,Dormant since mid-2022 but widely used through adapter libraries. Replace with oj for performance or json for simplicity.,llm,0.85,45564,multi_json,413,51,0,0,https://github.com/brianmario/yajl-ruby
pkg:gem/gherkin,gherkin,rubygems,dormant,broad,0,0,accept,,"Stable official Cucumber library; dormancy reflects maturity, not abandonment. Pin the version, monitor for releases, and plan to migrate only if Cucumber stops accepting security fixes.",llm,0.85,45292,gli,44,0,0,0,https://github.com/cucumber/cucumber,pkg:gem/gherkin,gherkin,rubygems,dormant,broad,0,0,accept,,"Stable official Cucumber library; dormancy reflects maturity, not abandonment. Pin the version, monitor for releases, and plan to migrate only if Cucumber stops accepting security fixes.",llm,0.85,45292,gli,44,0,0,0,https://github.com/cucumber/cucumber
pkg:gem/cocoapods,cocoapods,rubygems,dormant,broad,0,4,accept,,"CocoaPods is foundational iOS tooling in maintenance mode. While development is light (245d since last commit), no viable alternative exists; SPM doesn't serve the same workflow. 41,701 dependents should pin versions and accept the maintenance status.",llm,0.92,41701,fastlane,15319,1561,0,0,https://github.com/cocoapods/cocoapods,pkg:gem/cocoapods,cocoapods,rubygems,dormant,broad,0,4,accept,,"CocoaPods is foundational iOS tooling in maintenance mode. While development is light (245d since last commit), no viable alternative exists; SPM doesn't serve the same workflow. 41,701 dependents should pin versions and accept the maintenance status.",llm,0.92,41701,fastlane,15319,1561,0,0,https://github.com/cocoapods/cocoapods
pkg:gem/annotate,annotate,rubygems,dormant,few-large,0,0,accept,,Stable gem serving a narrow purpose with no breaking changes in sight. Top dependent accounts for 36% of usage; large packages can fork if needed. Pin the version and keep using it.,llm,0.75,40893,migration_comments,1498,189,0,0,https://github.com/ctran/annotate_models,pkg:gem/annotate,annotate,rubygems,dormant,few-large,0,0,accept,,Stable gem serving a narrow purpose with no breaking changes in sight. Top dependent accounts for 36% of usage; large packages can fork if needed. Pin the version and keep using it.,llm,0.75,40893,migration_comments,1498,189,0,0,https://github.com/ctran/annotate_models
pkg:gem/cocaine,cocaine,rubygems,dead,alternative,1,0,switch,pkg:gem/terrapin,"Cocaine was officially renamed to Terrapin. The README recommends switching by replacing Cocaine constants with Terrapin, which is actively maintained by thoughtbot. Most dependents access cocaine transitively through paperclip, which should eventually migrate upstream.",llm,0.85,40324,paperclip,12,1,0,0,https://github.com/thoughtbot/cocaine,pkg:gem/cocaine,cocaine,rubygems,dead,alternative,1,0,switch,pkg:gem/terrapin,"Cocaine was officially renamed to Terrapin. The README recommends switching by replacing Cocaine constants with Terrapin, which is actively maintained by thoughtbot. Most dependents access cocaine transitively through paperclip, which should eventually migrate upstream.",llm,0.85,40324,paperclip,12,1,0,0,https://github.com/thoughtbot/cocaine
pkg:gem/xcodeproj,xcodeproj,rubygems,dormant,few-large,0,0,adopt,,xcodeproj is critical infrastructure for iOS/macOS builds; fastlane drives 52% of usage and cocoapods drives most of the rest. These projects should formalize maintenance rather than leave the package dormant.,llm,0.85,38897,fastlane,5715,501,0,0,https://github.com/cocoapods/xcodeproj,pkg:gem/xcodeproj,xcodeproj,rubygems,dormant,few-large,0,0,adopt,,xcodeproj is critical infrastructure for iOS/macOS builds; fastlane drives 52% of usage and cocoapods drives most of the rest. These projects should formalize maintenance rather than leave the package dormant.,llm,0.85,38897,fastlane,5715,501,0,0,https://github.com/cocoapods/xcodeproj
pkg:gem/climate_control,climate_control,rubygems,dormant,inlineable,0,0,vendor,,Only 57 lines with zero dependencies—trivial to copy into test suites. Dormant but stable; major dependents like fastlane could absorb the pattern directly.,llm,0.9,38827,fastlane,57,4,0,0,https://github.com/thoughtbot/climate_control,pkg:gem/climate_control,climate_control,rubygems,dormant,inlineable,0,0,vendor,,Only 57 lines with zero dependencies—trivial to copy into test suites. Dormant but stable; major dependents like fastlane could absorb the pattern directly.,llm,0.9,38827,fastlane,57,4,0,0,https://github.com/thoughtbot/climate_control
pkg:gem/claide,claide,rubygems,unknown,few-large,0,0,accept,,Stable code with no runtime dependencies. Accepting the version is pragmatic; the refactoring cost of switching projects like cocoapods to alternatives far exceeds the stability risk.,llm,0.8,38676,xcodeproj,901,69,0,0,https://github.com/cocoapods/claide,pkg:gem/claide,claide,rubygems,unknown,few-large,0,0,accept,,Stable code with no runtime dependencies. Accepting the version is pragmatic; the refactoring cost of switching projects like cocoapods to alternatives far exceeds the stability risk.,llm,0.8,38676,xcodeproj,901,69,0,0,https://github.com/cocoapods/claide
pkg:gem/font-awesome-rails,font-awesome-rails,rubygems,dormant,broad,0,0,switch,pkg:gem/font-awesome-sass,"Font Awesome 5+ support moved to font-awesome-sass, which is explicitly recommended in this package's README. The gem is dormant but safe for dependents to migrate to the maintained alternative.",llm,0.85,38550,rails_admin,14,1,0,0,https://github.com/bokmann/font-awesome-rails,pkg:gem/font-awesome-rails,font-awesome-rails,rubygems,dormant,broad,0,0,switch,pkg:gem/font-awesome-sass,"Font Awesome 5+ support moved to font-awesome-sass, which is explicitly recommended in this package's README. The gem is dormant but safe for dependents to migrate to the maintained alternative.",llm,0.85,38550,rails_admin,14,1,0,0,https://github.com/bokmann/font-awesome-rails
pkg:gem/nenv,nenv,rubygems,unknown,inlineable,0,0,vendor,,Just 179 lines with zero dependencies. Dependents can copy the code locally or safely pin the version indefinitely. Core functionality (ENV wrapping with type coercion) is simple enough to inline or drop entirely.,llm,0.8,36718,celluloid,179,6,0,0,https://github.com/e2/nenv,pkg:gem/nenv,nenv,rubygems,unknown,inlineable,0,0,vendor,,Just 179 lines with zero dependencies. Dependents can copy the code locally or safely pin the version indefinitely. Core functionality (ENV wrapping with type coercion) is simple enough to inline or drop entirely.,llm,0.8,36718,celluloid,179,6,0,0,https://github.com/e2/nenv
pkg:gem/colored,colored,rubygems,dormant,inlineable,0,0,vendor,,Colored is dormant but only 66 lines of simple string-coloring helpers. Projects should vendor this code directly; the cost of copying is lower than coordinating around a dormant dependency.,llm,0.87,36681,xcodeproj,66,8,0,0,https://github.com/defunkt/colored,pkg:gem/colored,colored,rubygems,dormant,inlineable,0,0,vendor,,Colored is dormant but only 66 lines of simple string-coloring helpers. Projects should vendor this code directly; the cost of copying is lower than coordinating around a dormant dependency.,llm,0.87,36681,xcodeproj,66,8,0,0,https://github.com/defunkt/colored
pkg:gem/jmespath,jmespath,rubygems,unknown,few-large,0,0,accept,,"jmespath is a mature implementation of a stable query-language specification with no runtime dependencies. Last update was 439 days ago, but the library is feature-complete; 99% of usage flows through aws-sdk-core, which Amazon would fork or patch if security issues emerged. Pin the version.",llm,0.85,36181,aws-sdk-core,2054,262,0,0,https://github.com/trevorrowe/jmespath.rb,pkg:gem/jmespath,jmespath,rubygems,unknown,few-large,0,0,accept,,"jmespath is a mature implementation of a stable query-language specification with no runtime dependencies. Last update was 439 days ago, but the library is feature-complete; 99% of usage flows through aws-sdk-core, which Amazon would fork or patch if security issues emerged. Pin the version.",llm,0.85,36181,aws-sdk-core,2054,262,0,0,https://github.com/trevorrowe/jmespath.rb
pkg:gem/uber,uber,rubygems,dormant,few-large,0,0,accept,,"Mature metaprogramming utility with no runtime dependencies; dormancy is stability, not abandonment. Representable and Declarative both actively maintained and compatible. Pin the version, carry minimal risk.",llm,0.82,35642,representable,169,14,0,0,https://github.com/apotonick/uber,pkg:gem/uber,uber,rubygems,dormant,few-large,0,0,accept,,"Mature metaprogramming utility with no runtime dependencies; dormancy is stability, not abandonment. Representable and Declarative both actively maintained and compatible. Pin the version, carry minimal risk.",llm,0.82,35642,representable,169,14,0,0,https://github.com/apotonick/uber
pkg:gem/notiffany,notiffany,rubygems,unknown,few-large,1,0,accept,,"This package is unmaintained but stable, with virtually all usage through guard. Pin to a known working version and accept the low risk.",llm,0.9,35404,guard,984,37,0,0,https://github.com/guard/notiffany,pkg:gem/notiffany,notiffany,rubygems,unknown,few-large,1,0,accept,,"This package is unmaintained but stable, with virtually all usage through guard. Pin to a known working version and accept the low risk.",llm,0.9,35404,guard,984,37,0,0,https://github.com/guard/notiffany
pkg:gem/net-protocol,net-protocol,rubygems,dormant,no-alternative,0,0,accept,,"A stable base protocol for Ruby's standard library net-* clients, maintained by the Ruby core team. Pin the version—the dormancy is intentional, and no alternative exists.",llm,0.95,35266,net-imap,409,41,0,0,https://github.com/ruby/net-protocol,pkg:gem/net-protocol,net-protocol,rubygems,dormant,no-alternative,0,0,accept,,"A stable base protocol for Ruby's standard library net-* clients, maintained by the Ruby core team. Pin the version—the dormancy is intentional, and no alternative exists.",llm,0.95,35266,net-imap,409,41,0,0,https://github.com/ruby/net-protocol
pkg:gem/memoist,memoist,rubygems,unknown,inlineable,1,0,vendor,,"Memoist is 155 lines of unmaintained method-memoization code that originated from Rails' deprecated ActiveSupport::Memoizable. It's small enough to copy directly into any consuming project, eliminating the dependency risk entirely.",llm,0.95,35257,googleauth,155,29,0,0,https://github.com/matthewrudy/memoist,pkg:gem/memoist,memoist,rubygems,unknown,inlineable,1,0,vendor,,"Memoist is 155 lines of unmaintained method-memoization code that originated from Rails' deprecated ActiveSupport::Memoizable. It's small enough to copy directly into any consuming project, eliminating the dependency risk entirely.",llm,0.95,35257,googleauth,155,29,0,0,https://github.com/matthewrudy/memoist
pkg:gem/rails-controller-testing,rails-controller-testing,rubygems,dead,inlineable,0,0,vendor,,"Small, stable test helpers you can copy into your test suite. Remove the dependency; maintaining a copy is simpler than keeping a dead package pinned.",llm,0.82,35166,high_voltage,215,24,0,0,https://github.com/rails/rails-controller-testing,pkg:gem/rails-controller-testing,rails-controller-testing,rubygems,dead,inlineable,0,0,vendor,,"Small, stable test helpers you can copy into your test suite. Remove the dependency; maintaining a copy is simpler than keeping a dead package pinned.",llm,0.82,35166,high_voltage,215,24,0,0,https://github.com/rails/rails-controller-testing
pkg:gem/net-smtp,net-smtp,rubygems,dormant,few-large,0,0,accept,,"SMTP is a stable protocol; dormancy reflects maturity. Top two dependents (actionmailer, mail, 731M and 721M downloads respectively) are actively maintained Rails/Ruby ecosystem projects that actively use and depend on this gem, especially for Ruby < 3.1 compatibility.",llm,0.87,35043,actionmailer,618,57,0,0,https://github.com/ruby/net-smtp,pkg:gem/net-smtp,net-smtp,rubygems,dormant,few-large,0,0,accept,,"SMTP is a stable protocol; dormancy reflects maturity. Top two dependents (actionmailer, mail, 731M and 721M downloads respectively) are actively maintained Rails/Ruby ecosystem projects that actively use and depend on this gem, especially for Ruby < 3.1 compatibility.",llm,0.87,35043,actionmailer,618,57,0,0,https://github.com/ruby/net-smtp
pkg:gem/hitimes,hitimes,rubygems,dormant,few-large,0,0,accept,,Hitimes is maintained indirectly through timers (90.8% of usage). Pin the version; the stable codebase carries minimal risk.,llm,0.9,34821,timers,412,16,0,0,https://github.com/copiousfreetime/hitimes,pkg:gem/hitimes,hitimes,rubygems,dormant,few-large,0,0,accept,,Hitimes is maintained indirectly through timers (90.8% of usage). Pin the version; the stable codebase carries minimal risk.,llm,0.9,34821,timers,412,16,0,0,https://github.com/copiousfreetime/hitimes
pkg:gem/awesome_print,awesome_print,rubygems,dormant,broad,0,0,accept,,Zero runtime dependencies and stable pretty-printing functionality make dormancy low-risk. Development teams can safely pin this version; minimal maintenance is needed for a tool unlikely to break on Ruby updates.,llm,0.85,34572,browser,1334,165,0,0,https://github.com/awesome-print/awesome_print,pkg:gem/awesome_print,awesome_print,rubygems,dormant,broad,0,0,accept,,Zero runtime dependencies and stable pretty-printing functionality make dormancy low-risk. Development teams can safely pin this version; minimal maintenance is needed for a tool unlikely to break on Ruby updates.,llm,0.85,34572,browser,1334,165,0,0,https://github.com/awesome-print/awesome_print
pkg:gem/colored2,colored2,rubygems,dormant,inlineable,0,0,vendor,,"Colored2 is dormant but stable—no commits in 465 days, but tests pass and the code is clean. At 216 LOC with zero dependencies, the easiest path is to vendor it directly into your project; large platforms like xcodeproj might instead accept it with a pinned version.",llm,0.82,34358,xcodeproj,216,33,0,0,https://github.com/kigster/colored2,pkg:gem/colored2,colored2,rubygems,dormant,inlineable,0,0,vendor,,"Colored2 is dormant but stable—no commits in 465 days, but tests pass and the code is clean. At 216 LOC with zero dependencies, the easiest path is to vendor it directly into your project; large platforms like xcodeproj might instead accept it with a pinned version.",llm,0.82,34358,xcodeproj,216,33,0,0,https://github.com/kigster/colored2
pkg:gem/kaminari-core,kaminari-core,rubygems,dormant,few-large,0,0,accept,,"Stable pagination core with concentrated usage through main kaminari packages (33k repos via 5 key packages). Verify the two advisories; low maintenance burden for small, stable codebase.",llm,0.9,33793,kaminari,7,0,0,0,https://github.com/kaminari/kaminari,pkg:gem/kaminari-core,kaminari-core,rubygems,dormant,few-large,0,0,accept,,"Stable pagination core with concentrated usage through main kaminari packages (33k repos via 5 key packages). Verify the two advisories; low maintenance burden for small, stable codebase.",llm,0.9,33793,kaminari,7,0,0,0,https://github.com/kaminari/kaminari
pkg:gem/kaminari-actionview,kaminari-actionview,rubygems,dormant,few-large,0,0,accept,,"99% of dependents access this through kaminari, which remains maintained. The 7-line sub-gem is stable and requires no active development. For end users, keeping kaminari up-to-date handles this dependency.",llm,0.92,33659,kaminari,7,0,0,0,https://github.com/kaminari/kaminari,pkg:gem/kaminari-actionview,kaminari-actionview,rubygems,dormant,few-large,0,0,accept,,"99% of dependents access this through kaminari, which remains maintained. The 7-line sub-gem is stable and requires no active development. For end users, keeping kaminari up-to-date handles this dependency.",llm,0.92,33659,kaminari,7,0,0,0,https://github.com/kaminari/kaminari
pkg:gem/kaminari-activerecord,kaminari-activerecord,rubygems,dormant,few-large,0,0,switch,pkg:gem/pagy,Nearly all 33k dependents reach this through kaminari itself (95.9%). Direct dependents should migrate to pagy or another maintained paginator; kaminari will handle its own path separately.,llm,0.9,33646,kaminari,7,0,0,0,https://github.com/kaminari/kaminari,pkg:gem/kaminari-activerecord,kaminari-activerecord,rubygems,dormant,few-large,0,0,switch,pkg:gem/pagy,Nearly all 33k dependents reach this through kaminari itself (95.9%). Direct dependents should migrate to pagy or another maintained paginator; kaminari will handle its own path separately.,llm,0.9,33646,kaminari,7,0,0,0,https://github.com/kaminari/kaminari
pkg:gem/net-pop,net-pop,rubygems,dormant,few-large,0,0,accept,,"POP3 is a stable protocol (RFC 1939); dormancy reflects maturity, not abandonment. ActionMailer and mail (maintained by Rails core) drive 60%+ of usage and will surface issues. Forking carries more risk than pinning the stable version.",llm,0.88,33565,actionmailer,444,29,0,0,https://github.com/ruby/net-pop,pkg:gem/net-pop,net-pop,rubygems,dormant,few-large,0,0,accept,,"POP3 is a stable protocol (RFC 1939); dormancy reflects maturity, not abandonment. ActionMailer and mail (maintained by Rails core) drive 60%+ of usage and will surface issues. Forking carries more risk than pinning the stable version.",llm,0.88,33565,actionmailer,444,29,0,0,https://github.com/ruby/net-pop
