purl,name,ecosystem,bucket,situation,eol_direct,dead_transitive_count,remediation,alternative_purl,remediation_notes,remediation_source,llm_confidence,dependent_repos,top1_dependent,code_loc,complexity,has_native,unpatched_advisories,repository_url
pkg:composer/markbaker/matrix,markbaker/matrix,packagist,dead,few-large,0,0,accept,,"Stable matrix math library dormant for 3+ years, no known bugs. Dominated by PHPSpreadsheet usage (49%+). No maintained alternative exists; pin the version.",llm,0.75,18165,mohamednizar/phpspreadsheet,4896,178,0,0,https://github.com/markbaker/phpmatrix
pkg:composer/ocramius/proxy-manager,ocramius/proxy-manager,packagist,dead,broad,0,0,accept,,Broadly distributed across frameworks with no apparent maintained replacement. Code is stable and low-risk; dependents should pin versions and plan migration as needed.,llm,0.75,17850,zendframework/zend-servicemanager,4540,130,0,0,https://github.com/ocramius/proxymanager
pkg:composer/mikey179/vfsstream,mikey179/vfsstream,packagist,dead,broad,0,0,accept,,"Stable testing utility with zero runtime dependencies; no updates needed when the underlying platform is stable. With 17.8k dependents, switching isn't practical—pin the version and monitor for PHP compatibility issues.",llm,0.8,17800,phpmd/phpmd,2157,186,0,0,https://github.com/bovigo/vfsstream
pkg:composer/nyholm/psr7,nyholm/psr7,packagist,dormant,broad,0,1,accept,,"PSR-7 is a stable specification unlikely to require updates. Pin the version, monitor the single advisory. Migrating across 1,753 dependents would fragment the ecosystem and increase long-term risk.",llm,0.85,17756,nyholm/psr7-server,1187,186,0,0,https://github.com/nyholm/psr7
pkg:composer/doctrine/doctrine-cache-bundle,doctrine/doctrine-cache-bundle,packagist,dead,alternative,1,0,switch,pkg:composer/symfony/cache,"The bundle is archived in favor of symfony/cache, Symfony's native caching component. Dependents should migrate to symfony/cache for Symfony caching needs; doctrine/cache can be configured manually if specifically required.",llm,0.8,17264,caxy/htmldiff-bundle,4104,89,0,0,https://github.com/doctrine/doctrinecachebundle
pkg:composer/kylekatarnls/update-helper,kylekatarnls/update-helper,packagist,unknown,few-large,0,0,vendor,,93% of usage is in api-skeletons/laravel-hal. Code is small and self-contained; vendoring eliminates the unmaintained dependency. Pinning the version is also viable if the feature isn't actively used.,llm,0.78,16847,api-skeletons/laravel-hal,282,28,0,0,https://github.com/kylekatarnls/update-helper
pkg:composer/twig/extensions,twig/extensions,packagist,dead,kitchen-sink,1,0,switch-piecemeal,,"Migrate to maintained replacements per extension: symfony/twig-bridge for translation, twig/intl for localization, twig/extra for text filters. The shuffle and time_diff filters are unmaintained; implement locally if needed.",llm,0.9,16797,sonata-project/core-bundle,442,43,0,0,https://github.com/twigphp/twig-extensions
pkg:composer/symfony/inflector,symfony/inflector,packagist,dead,few-large,1,0,switch,pkg:composer/symfony/string,"Dominated by Shopware (79.9% of usage). Switch to symfony/string's EnglishInflector, the officially-recommended maintained replacement since Symfony 5.1.",llm,0.85,16737,shopware/core,443,9,0,0,https://github.com/symfony/inflector
pkg:composer/mtdowling/jmespath.php,mtdowling/jmespath.php,packagist,dormant,few-large,0,0,vendor,,"Alibaba Cloud SDK dominates usage (44%, 3.6M downloads). The library is small enough (2,077 LOC, 12 files) for dependent maintainers to copy if they need to move off this dormant package.",llm,0.72,16577,alibabacloud/client,2077,183,0,0,https://github.com/jmespath/jmespath.php
pkg:composer/php-http/guzzle6-adapter,php-http/guzzle6-adapter,packagist,dead,broad,1,0,switch,,"This adapter wraps Guzzle 6 to provide PSR-18 support. Guzzle 7+ implements PSR-18 natively, so upgrade to Guzzle 7 and remove the adapter dependency.",llm,0.95,15611,sparkpost/sparkpost,128,10,0,0,https://github.com/php-http/guzzle6-adapter
pkg:composer/jms/parser-lib,jms/parser-lib,packagist,unknown,few-large,0,0,vendor,,"Dormant for 4+ years with only 187 lines of code. Vendor into dependents—the size makes inlining trivial, and it decouples from an unmaintained dependency.",llm,0.8,15258,jms/security-extra-bundle,187,19,0,0,https://github.com/schmittjoh/parser-lib
pkg:composer/nikic/fast-route,nikic/fast-route,packagist,dormant,broad,0,0,switch,pkg:composer/symfony/routing,FastRoute is dormant but stable with zero runtime dependencies. Symfony Routing is actively maintained with similar routing capabilities and is the standard replacement for new projects.,llm,0.77,14994,zendframework/zend-expressive-fastroute,1243,67,0,0,https://github.com/nikic/fastroute
pkg:composer/psr/clock,psr/clock,packagist,dormant,no-alternative,0,0,accept,,PSR-20 standard interface for PHP clocks. Dormancy is normal for a frozen standard. Keep as a dependency; consumers will choose implementations like stella-maris/clock or beste/clock based on their needs.,llm,0.95,14676,stella-maris/clock,7,0,0,0,https://github.com/php-fig/clock
pkg:composer/ircmaxell/password-compat,ircmaxell/password-compat,packagist,unknown,inlineable,0,0,vendor,,"Drop this dependency unless you're on PHP 5.3–5.4. Modern projects use native password_hash(). For legacy projects that must stay on old PHP, the 205-line polyfill is simple enough to vendor directly.",llm,0.88,14504,cartalyst/sentry,205,59,0,0,https://github.com/ircmaxell/password_compat
pkg:composer/phpcollection/phpcollection,phpcollection/phpcollection,packagist,unknown,few-large,0,0,vendor,,"97.6% of usage is via jms packages; the 1,083-line codebase is stable and small enough for the JMS maintainers to inline into their core packages (jms/di-extra-bundle and jms/serializer).",llm,0.85,14296,jms/di-extra-bundle,1083,99,0,0,https://github.com/schmittjoh/php-collection
pkg:composer/symfony/assetic-bundle,symfony/assetic-bundle,packagist,dead,alternative,1,0,switch,pkg:composer/symfony/webpack-encore-bundle,"AsseticBundle is archived. Symfony 4.0+ recommends Webpack Encore; migrate to webpack-encore-bundle if you can upgrade. For Symfony 3.4 projects, pin the version and manage the risk locally.",llm,0.88,14209,braincrafted/bootstrap-bundle,4279,164,0,0,https://github.com/symfony/assetic-bundle
pkg:composer/phpmd/phpmd,phpmd/phpmd,packagist,dormant,broad,0,0,switch,pkg:composer/phpstan/phpstan,"No releases in 869 days, zero active maintainers. Migrate to PHPStan, an actively maintained static analyzer that covers PHPMD's linting use cases.",llm,0.72,13853,markbaker/matrix,25745,753,0,0,https://github.com/phpmd/phpmd
pkg:composer/kriswallsmith/assetic,kriswallsmith/assetic,packagist,unknown,broad,0,0,switch,pkg:composer/assetic/framework,The original maintainer explicitly moved development to assetic/framework (assetic-php/assetic). Direct users to that maintained fork.,llm,0.9,13402,symfony/assetic-bundle,6053,554,0,0,https://github.com/kriswallsmith/assetic
pkg:composer/sensiolabs/security-checker,sensiolabs/security-checker,packagist,dead,broad,1,0,switch,pkg:composer/fabpot/local-php-security-checker,"The package is archived and explicitly deprecated in its README, which warns the web service stopped in January 2021 and recommends switching to local-php-security-checker instead.",llm,0.95,13307,sensio/distribution-bundle,336,22,0,0,https://github.com/sensiolabs/security-checker
pkg:composer/league/oauth1-client,league/oauth1-client,packagist,dormant,broad,0,0,accept,,"OAuth 1.0 (RFC 5849) is a stable, complete standard. The package is dormant by design, not neglect. Pin versions and monitor for security; maintenance isn't needed for protocol compliance.",llm,0.87,13203,flarum/flarum-ext-auth-twitter,1280,77,0,0,https://github.com/thephpleague/oauth1-client
pkg:composer/zendframework/zend-escaper,zendframework/zend-escaper,packagist,dead,alternative,1,0,switch,pkg:composer/laminas/laminas-escaper,"This package was abandoned in 2019 in favor of laminas/laminas-escaper, its official successor. Switch to the maintained Laminas alternative, which is API-compatible.",llm,0.95,12833,zendframework/zend-uri,201,36,0,0,https://github.com/zendframework/zend-escaper
pkg:composer/php-cs-fixer/diff,php-cs-fixer/diff,packagist,dead,few-large,1,0,switch,pkg:composer/sebastian/diff,"Archived fork of sebastian/diff created for older PHP compatibility. Migrate to the actively maintained original library by Sebastian Bergmann, which handles the backward compatibility now.",llm,0.92,12334,paulhenri-l/custom-php-cs-fixer,947,136,0,0,https://github.com/php-cs-fixer/diff
pkg:composer/symfony/polyfill-apcu,symfony/polyfill-apcu,packagist,dormant,broad,0,0,accept,,Stable polyfill for unchanging APCu protocol. Dormancy is appropriate; pin version and verify APCu compatibility in your PHP matrix.,llm,0.85,11638,symfony/class-loader,259,54,0,0,https://github.com/symfony/polyfill-apcu
pkg:composer/fabpot/goutte,fabpot/goutte,packagist,dead,broad,1,0,switch,pkg:composer/symfony/browser-kit,"Goutte is explicitly deprecated by its maintainer in favor of Symfony's HttpBrowser component, which is actively maintained. Migrate by replacing Goutte\Client with Symfony\Component\BrowserKit\HttpBrowser.",llm,0.85,11593,behat/mink-goutte-driver,174,0,0,0,https://github.com/friendsofphp/goutte
pkg:composer/behat/transliterator,behat/transliterator,packagist,dead,few-large,1,0,switch,pkg:composer/symfony/string,"Maintainers explicitly recommend switching to Symfony String, PHP's native Transliterator (ext-intl), or iconv. Package is abandoned due to licensing issues and unmaintained transliteration data (unchanged since 2016).",llm,0.95,11382,jeroendesloovere/vcard,3927,75,0,0,https://github.com/behat/transliterator
pkg:composer/fig/link-util,fig/link-util,packagist,unknown,few-large,0,0,vendor,,"Unmaintained for five years, but the 265-line PSR-13 utilities are small enough to vendor directly into consuming projects — particularly important since the dominant dependent (Silex) is itself unmaintained.",llm,0.8,10898,silexandfriends/silex,265,3,0,0,https://github.com/php-fig/link-util
pkg:composer/michelf/php-markdown,michelf/php-markdown,packagist,dormant,broad,1,0,accept,pkg:composer/league/commonmark,"Stable, mature library with zero dependencies. Dependents should pin the version, monitor PHP compatibility, and plan eventual migration to league/commonmark if active maintenance becomes necessary.",llm,0.8,10894,aptoma/twig-markdown,5175,252,0,0,https://github.com/michelf/php-markdown
pkg:composer/codeception/phpunit-wrapper,codeception/phpunit-wrapper,packagist,dead,few-large,1,0,vendor,,A stable PHPUnit wrapper for codeception/base; small enough (3K lines) to copy into consuming projects and eliminate the archived-package dependency.,llm,0.8,10480,codeception/base,3012,471,0,0,https://github.com/codeception/phpunit-wrapper
pkg:composer/composer/pcre,composer/pcre,packagist,dormant,few-large,0,0,adopt,,"99.3% of usage in composer/xdebug-handler (411M+ downloads). Composer org should adopt and maintain this critical utility, or vendor its 875 LOC directly into xdebug-handler.",llm,0.88,9806,composer/xdebug-handler,875,90,0,0,https://github.com/composer/pcre
pkg:composer/behat/mink-selenium2-driver,behat/mink-selenium2-driver,packagist,dormant,broad,0,0,accept,,"Dormant but stable. Handles WebDriver protocol for 831 packages (9,674 repos). No clear replacement exists. Dependents should pin versions; alternatives like Playwright require test rewrites.",llm,0.8,9674,behatch/contexts,3771,568,0,0,https://github.com/minkphp/minkselenium2driver
pkg:composer/php-http/discovery,php-http/discovery,packagist,dormant,broad,0,0,accept,,Dormant PSR-18/PSR-17 discovery utility with 9400+ dependent repos. No single consumer can realistically take over; discovery logic is stable and doesn't require active maintenance. Dependents should pin the version and accept the unmaintained-but-functional state.,llm,0.85,9402,league/omnipay,1339,116,0,0,https://github.com/php-http/discovery
pkg:composer/behat/mink-goutte-driver,behat/mink-goutte-driver,packagist,dead,alternative,1,1,switch,pkg:composer/behat/mink-browserkit-driver,"Archived and explicitly deprecated in favor of behat/mink-browserkit-driver. Migrate to the official replacement driver, which provides identical Mink integration.",llm,0.9,8801,behat/mink-extension,16,0,0,0,https://github.com/minkphp/minkgouttedriver
pkg:composer/webmozart/path-util,webmozart/path-util,packagist,unknown,alternative,0,0,switch,pkg:composer/symfony/filesystem,Package is deprecated and merged into Symfony Filesystem Component 5.4+. Migrate to symfony/filesystem for the same path utilities with active maintenance.,llm,0.9,8622,drupal/console-core,438,95,0,0,https://github.com/webmozart/path-util
pkg:composer/willdurand/negotiation,willdurand/negotiation,packagist,dead,broad,0,0,accept,,RFC 7231 implementation is mature with zero runtime dependencies; safe to pin. Broad ecosystem adoption rules out single-steward adoption path.,llm,0.82,8549,oscarotero/psr7-middlewares,408,54,0,0,https://github.com/willdurand/negotiation
pkg:composer/stack/builder,stack/builder,packagist,dead,few-large,1,0,vendor,,Drupal Core accounts for 89% of usage and treats it as a stable lock. The middleware builder is trivial to inline—copy the 77 lines into your project rather than maintain a dependency on abandoned code.,llm,0.88,8546,webflo/drupal-core-strict,77,6,0,0,https://github.com/stackphp/builder
pkg:composer/pusher/pusher-php-server,pusher/pusher-php-server,packagist,dormant,broad,0,0,accept,,Official Pusher client library that's feature-complete but dormant; pin the version and monitor for security updates. Heavy users may consider vendoring or forking if Pusher deprioritizes the 1 known advisory.,llm,0.75,8422,beyondcode/laravel-websockets,864,86,0,0,https://github.com/pusher/pusher-http-php
pkg:composer/jenssegers/agent,jenssegers/agent,packagist,dead,broad,0,0,accept,,Stable wrapper with zero churn for 5+ years. Runtime dependencies remain maintained. Pin the version; vendoring is an option for applications where unmaintained transitive dependencies are a concern.,llm,0.88,7974,thadafinser/user-agent-parser,281,23,0,0,https://github.com/jenssegers/agent
pkg:composer/facebook/webdriver,facebook/webdriver,packagist,dead,alternative,1,0,switch,pkg:composer/php-webdriver/php-webdriver,This package is archived; its maintainers explicitly recommend php-webdriver/php-webdriver as a maintained replacement for Selenium WebDriver bindings in PHP.,llm,0.85,7856,applitools/eyes.sdk.php,5975,266,0,0,https://github.com/php-webdriver/php-webdriver-archive
pkg:composer/zendframework/zend-validator,zendframework/zend-validator,packagist,dead,kitchen-sink,1,1,switch,pkg:composer/laminas/laminas-validator,"Repository abandoned 2019; active maintenance continued at Laminas. Most dependents are other Zendframework packages—updating requires coordinating migrations across the Zend component stack, or vendoring validators for legacy projects.",llm,0.95,7633,zendframework/zend-uri,15977,1186,0,0,https://github.com/zendframework/zend-validator
pkg:composer/sebastian/phpcpd,sebastian/phpcpd,packagist,dead,broad,1,0,accept,,"Mature tool with stable heuristics; development-only, small codebase. Pin and accept the risk.",llm,0.8,7523,markbaker/matrix,1722,147,0,0,https://github.com/sebastianbergmann/phpcpd
pkg:composer/pdepend/pdepend,pdepend/pdepend,packagist,dormant,broad,0,0,accept,,"Dormant development-time analysis tool with broad, distributed reach. Pinning the version mitigates risk; no single replacement covers its full feature set. Migration is feasible for large teams, but coordination across 7,000+ dependents is not practical.",llm,0.7,7454,phpmd/phpmd,19629,1228,0,0,https://github.com/pdepend/pdepend
pkg:composer/psr/http-server-middleware,psr/http-server-middleware,packagist,unknown,broad,0,1,accept,,"This is a PSR-15 standard interface specification that reached maturity and requires no active maintenance. The interface is stable, carries no security risk, and the large dependent ecosystem (league/openapi-psr7-validator, zendframework/zend-stratigility) is actively maintained.",llm,0.88,7325,league/openapi-psr7-validator,8,0,0,0,https://github.com/php-fig/http-server-middleware
pkg:composer/phpoffice/phpexcel,phpoffice/phpexcel,packagist,dead,broad,1,0,switch,pkg:composer/phpoffice/phpspreadsheet,"PHPExcel is permanently archived with no maintenance since 2015. The official successor, PhpSpreadsheet, is actively maintained by the same organization and offers a direct migration path for the 7,000+ dependent repositories.",llm,0.9,7228,liuggio/excelbundle,80853,9668,0,0,https://github.com/phpoffice/phpexcel
pkg:composer/php-parallel-lint/php-parallel-lint,php-parallel-lint/php-parallel-lint,packagist,dormant,broad,0,0,vendor,,"Parallel PHP syntax checker with no maintained alternative. Dependents should vendor the ~1.9k LOC or move parallelization to CI-level (GitHub Actions matrix, etc.) with native `php -l` checks.",llm,0.75,7131,ondram/ci-detector,1889,144,0,0,https://github.com/php-parallel-lint/php-parallel-lint
pkg:composer/php-http/message,php-http/message,packagist,dormant,broad,0,1,switch-piecemeal,,"No single maintained replacement. Swap PSR-7 messages to guzzlehttp/psr7 or laminas-diactoros; reimplement other utilities (decorators, matchers, encoding) as needed. Monitor the 1 dead transitive dependency.",llm,0.72,6860,lstrojny/fxmlrpc,1874,138,0,0,https://github.com/php-http/message
pkg:composer/guzzlehttp/streams,guzzlehttp/streams,packagist,dead,few-large,1,0,switch,,"Ringphp and other Guzzle 4-5 packages account for 98.8% of usage and depend on this for legacy stream handling. Migrate to Guzzle 6+, which has native PSR-7 stream support.",llm,0.95,6733,guzzlehttp/ringphp,1337,124,0,0,https://github.com/guzzle/streams
pkg:composer/league/fractal,league/fractal,packagist,dormant,broad,0,0,accept,,"Dormant but stable with widespread usage (6,650 repos). No single replacement covers all transformation use cases—pin to a recent version and monitor, or fork if the project needs to move off Composer-based distribution.",llm,0.78,6650,dingo/api,1617,93,0,0,https://github.com/thephpleague/fractal
pkg:composer/evenement/evenement,evenement/evenement,packagist,dormant,few-large,0,0,accept,,"Minimal event dispatcher (134 LOC, no dependencies) heavily used by ReactPHP ecosystem through high-volume packages. Stable API rarely needs updates; dormancy is acceptable for this category of code.",llm,0.85,6606,react/stream,134,19,0,0,https://github.com/igorw/evenement
pkg:composer/clue/stream-filter,clue/stream-filter,packagist,dormant,few-large,0,0,accept,,ReactPHP ecosystem accounts for 97% of dependents; dormant but stable with no runtime dependencies. Pin the version and move on.,llm,0.85,6466,react/stream,177,19,0,0,https://github.com/clue/stream-filter
pkg:composer/behat/mink-extension,behat/mink-extension,packagist,dead,alternative,1,0,switch,pkg:composer/friends-of-behat/mink-extension,"Package is archived and officially recommends switching to friends-of-behat/mink-extension, which is maintained and a direct drop-in replacement.",llm,0.95,6429,behat/symfony2-extension,1259,44,0,0,https://github.com/behat/minkextension
pkg:composer/amphp/byte-stream,amphp/byte-stream,packagist,dormant,few-large,0,0,accept,,"Dormant but stable; 71% of usage is amphp/process and the amphp ecosystem, which still ships. Pin the version unless amphp itself stalls.",llm,0.78,6325,amphp/process,2038,182,0,0,https://github.com/amphp/byte-stream
pkg:composer/composer/metadata-minifier,composer/metadata-minifier,packagist,dormant,inlineable,0,0,vendor,,"Inline the 53 lines into the 10 direct dependents. Protocol-specific code with no alternatives and proven stability—1 commit ever, 5-year-old release, zero maintenance needed.",llm,0.85,5900,alphpaca/monocle-constraint,53,7,0,0,https://github.com/composer/metadata-minifier
pkg:composer/fig/http-message-util,fig/http-message-util,packagist,unknown,few-large,0,0,vendor,,"Only 83 lines of PHP constants and utilities with no dependencies. Most usage is through Zend Framework packages, which should vendor this themselves; direct users can copy the code into their projects.",llm,0.85,5830,zendframework/zend-stratigility,83,0,0,0,https://github.com/php-fig/http-message-util
pkg:composer/psr/http-server-handler,psr/http-server-handler,packagist,dormant,broad,0,1,accept,,This is a stable PSR-15 interface specification in the PHP ecosystem. Dormancy is expected for standardized definitions; the 8-line interface doesn't need active maintenance and is safe to pin.,llm,0.88,5642,psr/http-server-middleware,8,0,0,0,https://github.com/php-fig/http-server-handler
pkg:composer/pear/pear_exception,pear/pear_exception,packagist,dormant,inlineable,0,0,vendor,,"Copy the single exception class (308 lines, no dependencies) into your project and drop the dependency. This is a legacy PEAR package that hasn't been meaningfully updated in years.",llm,0.92,5549,pear/console_commandline,539,38,0,0,https://github.com/pear/pear_exception
pkg:composer/react/stream,react/stream,packagist,dormant,few-large,0,0,accept,,Stable ReactPHP streams library with dormant maintenance and no dead transitive dependencies. Pin the version; no urgent action needed unless major dependents seek to guarantee future updates.,llm,0.82,5525,clue/ndjson-react,571,67,0,0,https://github.com/reactphp/stream
pkg:composer/guzzlehttp/ringphp,guzzlehttp/ringphp,packagist,dead,broad,1,1,switch,pkg:composer/guzzlehttp/guzzle,RingPHP abstracted HTTP handling for Guzzle 5; modern versions of Guzzle (7+) and PHP's PSR-18 standard make this layer unnecessary.,llm,0.8,5391,php-http/guzzle5-adapter,1510,173,0,0,https://github.com/guzzle/ringphp
pkg:composer/willdurand/jsonp-callback-validator,willdurand/jsonp-callback-validator,packagist,unknown,inlineable,0,0,vendor,,The validator is 67 lines with zero dependencies—small enough to vendor directly into projects. Dependents should copy it rather than maintain the external dependency; teams doing new work should migrate away from JSONP.,llm,0.88,5209,backbee/backbee-php,67,3,0,0,https://github.com/willdurand/jsonpcallbackvalidator
pkg:composer/jeremeamia/superclosure,jeremeamia/superclosure,packagist,unknown,broad,0,0,switch,pkg:composer/opis/closure,"The author explicitly recommends opis/closure as the maintained successor. With 5002 dependent repos across 325 packages, a coordinated ecosystem migration to that drop-in replacement is more practical than forking or vendoring unmaintained serialization code.",llm,0.88,5002,florianv/business,614,62,0,0,https://github.com/jeremeamia/super_closure
pkg:composer/nette/finder,nette/finder,packagist,dead,broad,1,0,switch,pkg:composer/nette/utils,Nette consolidated this package into nette/utils (its successor). Migrate to nette/utils where file finder functionality is actively maintained and developed.,llm,0.92,4876,kdyby/translation,75,0,0,0,https://github.com/nette/finder
pkg:composer/pear/console_getopt,pear/console_getopt,packagist,unknown,few-large,0,0,switch,pkg:composer/pear/console_commandline,"Drupal's locked dependencies package accounts for 98.2% of usage. The code is stable utility (593 LOC, zero dependencies); dependents can stay pinned or migrate to Console_CommandLine, which the package itself recommends.",llm,0.8,4796,webflo/drupal-core-strict,593,71,0,0,https://github.com/pear/console_getopt
pkg:composer/beberlei/assert,beberlei/assert,packagist,dormant,broad,0,0,switch,pkg:composer/webmozart/assert,"Dormant since February 2025; small, stable codebase but zero active maintainers. webmozart/assert provides equivalent input validation assertions with ongoing maintenance. Straightforward migration for consuming libraries.",llm,0.78,4626,spomky-labs/php-aes-gcm,1480,130,0,0,https://github.com/beberlei/assert
pkg:composer/knplabs/knp-components,knplabs/knp-components,packagist,dormant,few-large,0,0,adopt,,One dependent (sphinx-bundle) accounts for two-thirds of usage. Its maintainers should fork and own knp-components rather than depend on dormant code.,llm,0.75,4582,javer/sphinx-bundle,1776,206,0,0,https://github.com/knplabs/knp-components
pkg:composer/react/cache,react/cache,packagist,dormant,few-large,0,0,accept,,This is a minimal (114 LOC) async cache interface that ReactPHP uses internally; 97% of dependents are ReactPHP itself and its ecosystem. ReactPHP remains active. Dormancy is normal for a stable interface.,llm,0.85,4331,react/react,114,11,0,0,https://github.com/reactphp/cache
pkg:composer/aws/aws-crt-php,aws/aws-crt-php,packagist,dormant,few-large,0,0,switch,pkg:composer/aws/aws-sdk-php,"Top dependents are forks of the AWS SDK for PHP. Migrate to the official, actively maintained aws/aws-sdk-php, which handles CRT integration as an implementation detail.",llm,0.8,4154,rene-roscher/aws-sdk-php,835,25,1,0,https://github.com/awslabs/aws-crt-php
pkg:composer/felixfbecker/advanced-json-rpc,felixfbecker/advanced-json-rpc,packagist,dead,few-large,0,0,vendor,,"Small, stable protocol handler with zero transitive dependencies. Inline it into language-server and other consumers rather than maintaining the unmaintained transitive dependency.",llm,0.85,4146,felixfbecker/language-server,268,47,0,0,https://github.com/felixfbecker/php-advanced-json-rpc
pkg:composer/grasmash/expander,grasmash/expander,packagist,dormant,inlineable,0,0,vendor,,"Expander is well-tested (full CI/coverage) and dormant rather than broken, making it safe to vendor. The code solves a specific niche—dot-notation expansion in config—with no obvious maintained alternative, but its small surface area makes that irrelevant.",llm,0.9,3852,grasmash/yaml-expander,177,20,0,0,https://github.com/grasmash/expander
pkg:composer/openlss/lib-array2xml,openlss/lib-array2xml,packagist,unknown,inlineable,0,0,vendor,,Only 180 PHP lines with no runtime dependencies. Copying the code directly into your project is simpler and safer than maintaining a 7-year-old unmaintained dependency.,llm,0.85,3771,makhorin/qbwc-server,825,41,0,0,https://github.com/nullivex/lib-array2xml
pkg:composer/felixfbecker/language-server-protocol,felixfbecker/language-server-protocol,packagist,dead,few-large,0,0,vendor,,"The top dependent (felixfbecker/language-server) is itself unmaintained and accounts for nearly all usage. Since this package is small, dependency-free, and protocol-definition-only, vendoring is more practical than seeking a maintained alternative.",llm,0.88,3523,felixfbecker/language-server,2038,5,0,0,https://github.com/felixfbecker/php-language-server-protocol
pkg:composer/webflo/drupal-finder,webflo/drupal-finder,packagist,dead,few-large,0,0,adopt,,"Drupal's core tooling (Console, Drush, phpstan-drupal) concentrates 82% of usage in a single dependent. This essential infrastructure code should be adopted by the Drupal project or formally maintained by one of the major dependents rather than left unmaintained.",llm,0.85,3515,drupal/console-core,164,43,0,0,https://github.com/webflo/drupal-finder
pkg:composer/theseer/fdomdocument,theseer/fdomdocument,packagist,dead,few-large,1,0,switch,,"Small archived DOM wrapper. Largest dependent (sebastian/finder-facade, 41M downloads) can fork and maintain. Others should migrate to PHP's built-in DOM with exception handling via try-catch—the wrapper's functionality is straightforward to replicate.",llm,0.82,3177,sebastian/finder-facade,885,85,0,0,https://github.com/theseer/fdomdocument
pkg:composer/sebastian/finder-facade,sebastian/finder-facade,packagist,dead,few-large,1,1,vendor,,"117-line wrapper around Symfony/Finder. 95% of usage is sebastian/phpdcd, which is also abandoned. Dependents should vendor the wrapper code directly; phpdcd users should fork or drop the tool.",llm,0.9,3147,sebastian/phpdcd,117,10,0,0,https://github.com/sebastianbergmann/finder-facade
pkg:composer/true/punycode,true/punycode,packagist,dead,alternative,1,0,switch,,"Replace with PHP's built-in idn_to_ascii() and idn_to_utf8() functions (intl extension), which the package's own README recommends. For projects that need pure PHP with no native dependencies, the package is small enough to vendor (~250 lines) if intl isn't available.",llm,0.95,3145,zendframework/zend-mail,248,30,0,0,https://github.com/true/php-punycode
pkg:composer/stella-maris/clock,stella-maris/clock,packagist,dead,inlineable,0,0,vendor,,"Copy the clock-interface definition (18 PHP lines) into your project. When PSR-20 is officially published, switch to that standard instead.",llm,0.85,2801,elephox/clock,7,0,0,0,https://github.com/stella-maris-solutions/clock
pkg:composer/symfony/polyfill-php55,symfony/polyfill-php55,packagist,unknown,inlineable,0,0,vendor,,Unmaintained since 2013 but stable—60 lines of PHP 5.5 backports with no dependencies. Copy the functions you need or upgrade to modern PHP.,llm,0.95,2762,sokil/php-mongo,60,0,0,0,https://github.com/symfony/polyfill-php55
pkg:composer/symfony/polyfill-php54,symfony/polyfill-php54,packagist,unknown,inlineable,0,0,vendor,,"Abandoned in 2013. At 59 lines with three simple polyfill functions, inline them directly rather than maintaining the dependency. PHP 5.4 reached EOL in 2014 anyway.",llm,0.95,2722,awesomite/error-dumper,59,0,0,0,https://github.com/symfony/polyfill-php54
pkg:composer/google/crc32,google/crc32,packagist,dead,alternative,1,0,switch,,PHP 8.0+ provides native hardware-accelerated CRC32 via the hash framework. Update code to use hash() functions and require PHP 8.0+ if possible.,llm,0.9,1894,longlang/phpkafka,321,22,1,0,https://github.com/google/php-crc32
pkg:composer/sentry/sdk,sentry/sdk,packagist,dormant,alternative,0,0,switch,pkg:composer/sentry/sentry,This meta package is dormant; the maintainers recommend using sentry/sentry directly. sentry/sentry is actively maintained and is the official PHP SDK.,llm,0.95,1860,notamedia/yii2-sentry,196,0,0,0,https://github.com/getsentry/sentry-php-sdk
pkg:composer/hashids/hashids,hashids/hashids,packagist,dormant,broad,0,0,switch,pkg:composer/sqids/sqids,The original creator released Sqids as an actively maintained successor. Hashids remains stable but dormant; projects should migrate to Sqids where compatible.,llm,0.8,1816,cayetanosoriano/hashids-bundle,321,31,0,0,https://github.com/vinkla/hashids
pkg:composer/facebook/graph-sdk,facebook/graph-sdk,packagist,dead,broad,1,0,accept,,Pin v5.7.0 and audit Guzzle for security updates; the SDK is stable for v2.10 Graph API features. Consider upgrading to maintained Facebook SDKs only if you need newer API versions.,llm,0.72,1753,sammyk/laravel-facebook-sdk,4837,233,0,0,https://github.com/facebookarchive/php-graph-sdk
pkg:composer/knplabs/gaufrette,knplabs/gaufrette,packagist,dead,few-large,0,0,switch,pkg:composer/league/flysystem,"Gaufrette was PHP's first filesystem abstraction layer but Flysystem took over the ecosystem. The code is stable and unlikely to have vulnerabilities, but without active maintenance, dependency updates will eventually break it. Migrate to Flysystem.",llm,0.85,1404,knplabs/knp-gaufrette-bundle,3453,288,0,0,https://github.com/knplabs/gaufrette
pkg:composer/setasign/fpdf,setasign/fpdf,packagist,dormant,few-large,0,0,switch,pkg:composer/tecnickcom/tcpdf,FPDF is explicitly frozen with no planned development; 1037 days since last update. Top dependent fpdi-fpdf (11M downloads) stabilizes usage. Migrate to TCPDF or mPDF for active maintenance and security updates.,llm,0.8,1401,setasign/fpdi-fpdf,6840,387,0,0,https://github.com/setasign/fpdf
