purl,name,ecosystem,bucket,situation,eol_direct,dead_transitive_count,remediation,alternative_purl,remediation_notes,remediation_source,llm_confidence,dependent_repos,top1_dependent,code_loc,complexity,has_native,unpatched_advisories,repository_url
pkg:maven/org.apache.velocity/velocity,org.apache.velocity:velocity,maven,unknown,broad,0,0,switch,pkg:maven/org.freemarker/freemarker,"Velocity hasn't released in 16 years despite a known security advisory. FreeMarker is the closest maintained replacement: Apache-backed, similar template syntax, actively updated.",llm,0.8,25721,org.apache.velocity:velocity-tools,,,,1,https://svn.apache.org/viewvc/velocity/engine/trunk,pkg:maven/org.apache.velocity/velocity,org.apache.velocity:velocity,maven,unknown,broad,0,0,switch,pkg:maven/org.freemarker/freemarker,"Velocity hasn't released in 16 years despite a known security advisory. FreeMarker is the closest maintained replacement: Apache-backed, similar template syntax, actively updated.",llm,0.8,25721,org.apache.velocity:velocity-tools,,,,1,https://svn.apache.org/viewvc/velocity/engine/trunk
pkg:maven/javax.servlet.jsp/javax.servlet.jsp-api,javax.servlet.jsp:javax.servlet.jsp-api,maven,dead,alternative,1,0,switch,pkg:maven/jakarta.servlet.jsp/jakarta.servlet.jsp-api,"This JSP API spec was officially moved to Eclipse EE4J and renamed under the jakarta.* namespace as part of the Java EE transition. Switch to jakarta.servlet.jsp:jakarta.servlet.jsp-api, which is actively maintained.",llm,0.95,24767,javax:javaee-web-api,35913,6001,0,0,https://github.com/javaee/javaee-jsp-api,pkg:maven/javax.servlet.jsp/javax.servlet.jsp-api,javax.servlet.jsp:javax.servlet.jsp-api,maven,dead,alternative,1,0,switch,pkg:maven/jakarta.servlet.jsp/jakarta.servlet.jsp-api,"This JSP API spec was officially moved to Eclipse EE4J and renamed under the jakarta.* namespace as part of the Java EE transition. Switch to jakarta.servlet.jsp:jakarta.servlet.jsp-api, which is actively maintained.",llm,0.95,24767,javax:javaee-web-api,35913,6001,0,0,https://github.com/javaee/javaee-jsp-api
pkg:maven/org.slf4j/jul-to-slf4j,org.slf4j:jul-to-slf4j,maven,dormant,broad,0,0,accept,,"Small, stable JUL-to-SLF4J bridge widely embedded across the Java ecosystem. Dormancy is appropriate for mature, focused utilities. No active alternative exists.",llm,0.85,24649,,27,0,0,0,https://github.com/qos-ch/slf4j,pkg:maven/org.slf4j/jul-to-slf4j,org.slf4j:jul-to-slf4j,maven,dormant,broad,0,0,accept,,"Small, stable JUL-to-SLF4J bridge widely embedded across the Java ecosystem. Dormancy is appropriate for mature, focused utilities. No active alternative exists.",llm,0.85,24649,,27,0,0,0,https://github.com/qos-ch/slf4j
pkg:maven/org.powermock/powermock-module-junit4,org.powermock:powermock-module-junit4,maven,dead,kitchen-sink,0,0,switch-piecemeal,,PowerMock enabled testing patterns now considered anti-patterns; modern frameworks like Mockito replace most use cases. Dependents should migrate based on specific mocking needs or maintain stable test suites by pinning versions.,llm,0.8,22578,jline:jline,40176,3575,0,0,https://github.com/powermock/powermock,pkg:maven/org.powermock/powermock-module-junit4,org.powermock:powermock-module-junit4,maven,dead,kitchen-sink,0,0,switch-piecemeal,,PowerMock enabled testing patterns now considered anti-patterns; modern frameworks like Mockito replace most use cases. Dependents should migrate based on specific mocking needs or maintain stable test suites by pinning versions.,llm,0.8,22578,jline:jline,40176,3575,0,0,https://github.com/powermock/powermock
pkg:maven/org.reflections/reflections,org.reflections:reflections,maven,dead,broad,0,0,switch-piecemeal,,"Stable but unmaintained since Oct 2021. Use Spring's ClassPathScanningCandidateComponentProvider if using Spring, Guava's Reflection for reflection queries, or custom code. If 0.10.2 works, pinning it is safe.",llm,0.82,22268,com.github.javafaker:javafaker,2869,504,0,0,https://github.com/ronmamo/reflections,pkg:maven/org.reflections/reflections,org.reflections:reflections,maven,dead,broad,0,0,switch-piecemeal,,"Stable but unmaintained since Oct 2021. Use Spring's ClassPathScanningCandidateComponentProvider if using Spring, Guava's Reflection for reflection queries, or custom code. If 0.10.2 works, pinning it is safe.",llm,0.82,22268,com.github.javafaker:javafaker,2869,504,0,0,https://github.com/ronmamo/reflections
pkg:maven/commons-pool/commons-pool,commons-pool:commons-pool,maven,unknown,broad,0,0,accept,,"With 22k dependents using this stable utility library for different pooling scenarios, coordinated switching is infeasible. Pin the version and monitor for critical vulnerabilities rather than chase updates.",llm,0.8,22065,commons-dbcp:commons-dbcp,,,,0,https://svn.apache.org/viewvc/commons/proper/pool/trunk,pkg:maven/commons-pool/commons-pool,commons-pool:commons-pool,maven,unknown,broad,0,0,accept,,"With 22k dependents using this stable utility library for different pooling scenarios, coordinated switching is infeasible. Pin the version and monitor for critical vulnerabilities rather than chase updates.",llm,0.8,22065,commons-dbcp:commons-dbcp,,,,0,https://svn.apache.org/viewvc/commons/proper/pool/trunk
pkg:maven/org.apache.derby/derby,org.apache.derby:derby,maven,unknown,broad,0,0,accept,,Derby is widely deployed across 22K dependents with no clear steward. Pin to the last stable version; embedded databases rarely need maintenance once working. H2 is available for those with migration budget.,llm,0.8,22059,net.sf.ehcache:ehcache-core,,,,0,https://svn.apache.org/viewcvs.cgi/db/derby/code/trunk/?root=apache-svn,pkg:maven/org.apache.derby/derby,org.apache.derby:derby,maven,unknown,broad,0,0,accept,,Derby is widely deployed across 22K dependents with no clear steward. Pin to the last stable version; embedded databases rarely need maintenance once working. H2 is available for those with migration budget.,llm,0.8,22059,net.sf.ehcache:ehcache-core,,,,0,https://svn.apache.org/viewcvs.cgi/db/derby/code/trunk/?root=apache-svn
pkg:maven/commons-configuration/commons-configuration,commons-configuration:commons-configuration,maven,unknown,broad,0,0,accept,,Unmaintained since ~2013 but stable; pin versions and monitor its 11 runtime dependencies for vulnerabilities.,llm,0.85,21974,org.apache.hadoop:hadoop-core,,,,1,https://svn.apache.org/viewvc/commons/proper/configuration/tags/configuration_1_10rc2,pkg:maven/commons-configuration/commons-configuration,commons-configuration:commons-configuration,maven,unknown,broad,0,0,accept,,Unmaintained since ~2013 but stable; pin versions and monitor its 11 runtime dependencies for vulnerabilities.,llm,0.85,21974,org.apache.hadoop:hadoop-core,,,,1,https://svn.apache.org/viewvc/commons/proper/configuration/tags/configuration_1_10rc2
pkg:maven/javax.cache/cache-api,javax.cache:cache-api,maven,unknown,broad,0,0,switch,pkg:maven/jakarta.cache/cache-api,This is the deprecated JSR-107 API; Jakarta Cache is the officially maintained successor. Most dependents can migrate by changing imports from javax.cache.* to jakarta.cache.*.,llm,0.95,21419,org.hibernate:hibernate-jcache,8,0,0,0,https://github.com/juven/git-demo,pkg:maven/javax.cache/cache-api,javax.cache:cache-api,maven,unknown,broad,0,0,switch,pkg:maven/jakarta.cache/cache-api,This is the deprecated JSR-107 API; Jakarta Cache is the officially maintained successor. Most dependents can migrate by changing imports from javax.cache.* to jakarta.cache.*.,llm,0.95,21419,org.hibernate:hibernate-jcache,8,0,0,0,https://github.com/juven/git-demo
pkg:maven/org.slf4j/log4j-over-slf4j,org.slf4j:log4j-over-slf4j,maven,dormant,broad,0,0,vendor,,"Tiny bridge (27 LOC) that redirects Log4j 1.x → SLF4J. Log4j 1.x is EOL (2015); the dormancy reflects stability, not rot. Dependents can inline this code if needed, or migrate to Log4j 2.x (which provides native Log4j 1.x API compatibility via log4j-1.2-api).",llm,0.9,20924,com.yammer.dropwizard:dropwizard-core,27,0,0,0,https://github.com/qos-ch/slf4j,pkg:maven/org.slf4j/log4j-over-slf4j,org.slf4j:log4j-over-slf4j,maven,dormant,broad,0,0,vendor,,"Tiny bridge (27 LOC) that redirects Log4j 1.x → SLF4J. Log4j 1.x is EOL (2015); the dormancy reflects stability, not rot. Dependents can inline this code if needed, or migrate to Log4j 2.x (which provides native Log4j 1.x API compatibility via log4j-1.2-api).",llm,0.9,20924,com.yammer.dropwizard:dropwizard-core,27,0,0,0,https://github.com/qos-ch/slf4j
pkg:maven/net.sf.json-lib/json-lib,net.sf.json-lib:json-lib,maven,unknown,broad,0,0,switch,pkg:maven/com.fasterxml.jackson.core/jackson-databind,json-lib is unmaintained since the early 2010s. Jackson is the actively-maintained standard for JSON in Java and handles all common json-lib use cases.,llm,0.85,20613,com.googlecode.lambdaj:lambdaj,,,,0,https://json-lib.cvs.sourceforge.net/json-lib,pkg:maven/net.sf.json-lib/json-lib,net.sf.json-lib:json-lib,maven,unknown,broad,0,0,switch,pkg:maven/com.fasterxml.jackson.core/jackson-databind,json-lib is unmaintained since the early 2010s. Jackson is the actively-maintained standard for JSON in Java and handles all common json-lib use cases.,llm,0.85,20613,com.googlecode.lambdaj:lambdaj,,,,0,https://json-lib.cvs.sourceforge.net/json-lib
pkg:maven/com.nineoldandroids/library,com.nineoldandroids:library,maven,dead,few-large,1,0,switch,,"This library is explicitly deprecated. Raise your minSdkVersion to 14+ and use Android's native animation APIs instead. A handful of high-traffic Android libraries (Fresco, MaterialEditText) drive most usage; their maintainers should lead the migration.",llm,0.95,20544,com.melnykov:floatingactionbutton,7619,1064,0,0,https://github.com/jakewharton/nineoldandroids,pkg:maven/com.nineoldandroids/library,com.nineoldandroids:library,maven,dead,few-large,1,0,switch,,"This library is explicitly deprecated. Raise your minSdkVersion to 14+ and use Android's native animation APIs instead. A handful of high-traffic Android libraries (Fresco, MaterialEditText) drive most usage; their maintainers should lead the migration.",llm,0.95,20544,com.melnykov:floatingactionbutton,7619,1064,0,0,https://github.com/jakewharton/nineoldandroids
pkg:maven/com.sun.mail/javax.mail,com.sun.mail:javax.mail,maven,dead,alternative,0,0,switch,pkg:maven/jakarta.mail/jakarta.mail,This project moved to Eclipse EE4J and is maintained as Jakarta Mail. Dependents should migrate to `jakarta.mail:jakarta.mail` and update imports from `javax.mail.*` to `jakarta.mail.*`.,llm,0.9,19526,javax:javaee-api,86643,16061,1,0,https://github.com/javaee/javamail,pkg:maven/com.sun.mail/javax.mail,com.sun.mail:javax.mail,maven,dead,alternative,0,0,switch,pkg:maven/jakarta.mail/jakarta.mail,This project moved to Eclipse EE4J and is maintained as Jakarta Mail. Dependents should migrate to `jakarta.mail:jakarta.mail` and update imports from `javax.mail.*` to `jakarta.mail.*`.,llm,0.9,19526,javax:javaee-api,86643,16061,1,0,https://github.com/javaee/javamail
pkg:maven/com.sun.jersey/jersey-server,com.sun.jersey:jersey-server,maven,unknown,broad,0,0,switch,pkg:maven/org.glassfish.jersey/jersey-server,"Jersey 2.x is unmaintained; migrate to org.glassfish.jersey:jersey-server as a drop-in replacement with the same javax.ws.rs API, or to jakarta.ws.rs for the modern Jakarta EE standard.",llm,0.85,19508,org.apache.hadoop:hadoop-core,,,,0,https://github.com/sonatype/jvnet-parent,pkg:maven/com.sun.jersey/jersey-server,com.sun.jersey:jersey-server,maven,unknown,broad,0,0,switch,pkg:maven/org.glassfish.jersey/jersey-server,"Jersey 2.x is unmaintained; migrate to org.glassfish.jersey:jersey-server as a drop-in replacement with the same javax.ws.rs API, or to jakarta.ws.rs for the modern Jakarta EE standard.",llm,0.85,19508,org.apache.hadoop:hadoop-core,,,,0,https://github.com/sonatype/jvnet-parent
pkg:maven/org.hibernate.javax.persistence/hibernate-jpa-2.0-api,org.hibernate.javax.persistence:hibernate-jpa-2.0-api,maven,unknown,broad,0,0,switch,pkg:maven/jakarta.persistence/jakarta.persistence-api,"JPA 2.0 API, frozen for 14 years. Switch to Jakarta Persistence API (requires import path changes from javax.persistence to jakarta.persistence) or pin the version and accept legacy status.",llm,0.85,19205,org.hibernate:hibernate-annotations,,,,0,https://fisheye.jboss.org/browse/hibernate/jpa-api/tags/hibernate-jpa-2.0-api-1.0.1.final,pkg:maven/org.hibernate.javax.persistence/hibernate-jpa-2.0-api,org.hibernate.javax.persistence:hibernate-jpa-2.0-api,maven,unknown,broad,0,0,switch,pkg:maven/jakarta.persistence/jakarta.persistence-api,"JPA 2.0 API, frozen for 14 years. Switch to Jakarta Persistence API (requires import path changes from javax.persistence to jakarta.persistence) or pin the version and accept legacy status.",llm,0.85,19205,org.hibernate:hibernate-annotations,,,,0,https://fisheye.jboss.org/browse/hibernate/jpa-api/tags/hibernate-jpa-2.0-api-1.0.1.final
pkg:maven/postgresql/postgresql,postgresql:postgresql,maven,unknown,broad,0,0,switch,pkg:maven/org.postgresql/postgresql,"This ancient package (last release: Dec 2011) was superseded by org.postgresql:postgresql, the actively-maintained JDBC driver used by all modern PostgreSQL Java integrations. Dependents should migrate to the modern package—it's a drop-in replacement for current versions.",llm,0.88,19137,com.jolbox:bonecp,,,,0,https://cvs.pgfoundry.org/cgi-bin/cvsweb.cgi/jdbc/pgjdbc,pkg:maven/postgresql/postgresql,postgresql:postgresql,maven,unknown,broad,0,0,switch,pkg:maven/org.postgresql/postgresql,"This ancient package (last release: Dec 2011) was superseded by org.postgresql:postgresql, the actively-maintained JDBC driver used by all modern PostgreSQL Java integrations. Dependents should migrate to the modern package—it's a drop-in replacement for current versions.",llm,0.88,19137,com.jolbox:bonecp,,,,0,https://cvs.pgfoundry.org/cgi-bin/cvsweb.cgi/jdbc/pgjdbc
pkg:maven/org.slf4j/slf4j-jdk14,org.slf4j:slf4j-jdk14,maven,dormant,broad,0,0,accept,,"JDK14 logging adapter with minimal code (27 lines, 0 complexity). Dormant but stable. For 18,990 dependent repos, pinning the version carries lower risk than switching the entire logging framework.",llm,0.8,18990,net.sf.ehcache:ehcache-core,27,0,0,0,https://github.com/qos-ch/slf4j,pkg:maven/org.slf4j/slf4j-jdk14,org.slf4j:slf4j-jdk14,maven,dormant,broad,0,0,accept,,"JDK14 logging adapter with minimal code (27 lines, 0 complexity). Dormant but stable. For 18,990 dependent repos, pinning the version carries lower risk than switching the entire logging framework.",llm,0.8,18990,net.sf.ehcache:ehcache-core,27,0,0,0,https://github.com/qos-ch/slf4j
pkg:maven/javax.ws.rs/javax.ws.rs-api,javax.ws.rs:javax.ws.rs-api,maven,dormant,alternative,0,0,switch,pkg:maven/jakarta.ws.rs/jakarta.ws.rs-api,"JAX-RS was superseded by Jakarta RESTful Web Services in the EE4J initiative. Dependents should migrate to jakarta.ws.rs, the actively maintained continuation; projects stuck on Java 8 may remain pinned to this version indefinitely.",llm,0.95,18408,javax:javaee-web-api,153926,5485,0,0,https://github.com/eclipse-ee4j/jaxrs-api,pkg:maven/javax.ws.rs/javax.ws.rs-api,javax.ws.rs:javax.ws.rs-api,maven,dormant,alternative,0,0,switch,pkg:maven/jakarta.ws.rs/jakarta.ws.rs-api,"JAX-RS was superseded by Jakarta RESTful Web Services in the EE4J initiative. Dependents should migrate to jakarta.ws.rs, the actively maintained continuation; projects stuck on Java 8 may remain pinned to this version indefinitely.",llm,0.95,18408,javax:javaee-web-api,153926,5485,0,0,https://github.com/eclipse-ee4j/jaxrs-api
pkg:maven/xerces/xercesImpl,xerces:xercesImpl,maven,unknown,broad,0,0,switch,pkg:maven/com.fasterxml.woodstox/woodstox-core,Four-year release gap with five unpatched security advisories. Woodstox or Java's built-in XML parsing are maintained alternatives for most projects.,llm,0.75,17907,dom4j:dom4j,,,,0,https://svn.apache.org/repos/asf/xerces/java,pkg:maven/xerces/xercesImpl,xerces:xercesImpl,maven,unknown,broad,0,0,switch,pkg:maven/com.fasterxml.woodstox/woodstox-core,Four-year release gap with five unpatched security advisories. Woodstox or Java's built-in XML parsing are maintained alternatives for most projects.,llm,0.75,17907,dom4j:dom4j,,,,0,https://svn.apache.org/repos/asf/xerces/java
pkg:maven/org.powermock/powermock-api-mockito,org.powermock:powermock-api-mockito,maven,dead,kitchen-sink,0,0,switch-piecemeal,,"Static mocking moved to Mockito's mockStatic() (3.4+); final classes and constructors require redesign toward dependency injection. Dependents use different feature subsets, requiring custom migration paths.",llm,0.8,17637,com.sparkjava:spark-core,40176,3575,0,0,https://github.com/powermock/powermock,pkg:maven/org.powermock/powermock-api-mockito,org.powermock:powermock-api-mockito,maven,dead,kitchen-sink,0,0,switch-piecemeal,,"Static mocking moved to Mockito's mockStatic() (3.4+); final classes and constructors require redesign toward dependency injection. Dependents use different feature subsets, requiring custom migration paths.",llm,0.8,17637,com.sparkjava:spark-core,40176,3575,0,0,https://github.com/powermock/powermock
pkg:maven/com.jcraft/jsch,com.jcraft:jsch,maven,unknown,broad,1,0,switch,pkg:maven/org.apache.mina/mina-sshd,"jsch hasn't released in 7+ years and carries an unpatched security advisory. Apache Mina SSHD is actively maintained but requires API migration; switching is recommended where feasible, otherwise accept the risk with strict version pinning.",llm,0.7,17304,,,,,0,https://git.jcraft.com/jsch,pkg:maven/com.jcraft/jsch,com.jcraft:jsch,maven,unknown,broad,1,0,switch,pkg:maven/org.apache.mina/mina-sshd,"jsch hasn't released in 7+ years and carries an unpatched security advisory. Apache Mina SSHD is actively maintained but requires API migration; switching is recommended where feasible, otherwise accept the risk with strict version pinning.",llm,0.7,17304,,,,,0,https://git.jcraft.com/jsch
pkg:maven/net.sf.ehcache/ehcache,net.sf.ehcache:ehcache,maven,unknown,broad,0,0,switch,pkg:maven/com.github.ben-manes.caffeine/caffeine,Ehcache 2.x is in long-term stasis with no active development. Caffeine is the standard modern replacement and compatible for most common caching patterns; consider switching on major version bumps or new code.,llm,0.8,16767,org.hibernate:hibernate-ehcache,,,,0,https://svn.terracotta.org/svn/ehcache/tags/ehcache-parent-2.25,pkg:maven/net.sf.ehcache/ehcache,net.sf.ehcache:ehcache,maven,unknown,broad,0,0,switch,pkg:maven/com.github.ben-manes.caffeine/caffeine,Ehcache 2.x is in long-term stasis with no active development. Caffeine is the standard modern replacement and compatible for most common caching patterns; consider switching on major version bumps or new code.,llm,0.8,16767,org.hibernate:hibernate-ehcache,,,,0,https://svn.terracotta.org/svn/ehcache/tags/ehcache-parent-2.25
pkg:maven/com.sun.jersey/jersey-json,com.sun.jersey:jersey-json,maven,unknown,broad,1,0,switch,pkg:maven/com.fasterxml.jackson.core/jackson-databind,Jersey JSON hasn't been updated in 9 years; modern Java projects use Jackson for JSON processing or switch to contemporary frameworks like Spring Boot that include JSON support natively.,llm,0.78,16524,org.apache.hadoop:hadoop-core,,,,0,https://github.com/sonatype/jvnet-parent,pkg:maven/com.sun.jersey/jersey-json,com.sun.jersey:jersey-json,maven,unknown,broad,1,0,switch,pkg:maven/com.fasterxml.jackson.core/jackson-databind,Jersey JSON hasn't been updated in 9 years; modern Java projects use Jackson for JSON processing or switch to contemporary frameworks like Spring Boot that include JSON support natively.,llm,0.78,16524,org.apache.hadoop:hadoop-core,,,,0,https://github.com/sonatype/jvnet-parent
pkg:maven/de.hdodenhof/circleimageview,de.hdodenhof:circleimageview,maven,dormant,inlineable,0,0,vendor,,"This 397-line utility has no dependencies and is self-contained, making it practical to vendor into consuming projects. The maintainer recommends migrating to VectorDrawable with a regular ImageView instead, which requires design changes rather than a library swap.",llm,0.87,16299,com.adobe.creativesdk:image,1028,100,0,0,https://github.com/hdodenhof/circleimageview,pkg:maven/de.hdodenhof/circleimageview,de.hdodenhof:circleimageview,maven,dormant,inlineable,0,0,vendor,,"This 397-line utility has no dependencies and is self-contained, making it practical to vendor into consuming projects. The maintainer recommends migrating to VectorDrawable with a regular ImageView instead, which requires design changes rather than a library swap.",llm,0.87,16299,com.adobe.creativesdk:image,1028,100,0,0,https://github.com/hdodenhof/circleimageview
pkg:maven/com.sun.jersey/jersey-client,com.sun.jersey:jersey-client,maven,unknown,broad,0,0,switch,pkg:maven/org.glassfish.jersey.core/jersey-client,Jersey 1.x is unmaintained (9-year release gap). 16K dependents should upgrade to Jersey 2+/Jakarta EE client libraries. Maintained actively under Eclipse Foundation with straightforward migration path.,llm,0.75,16139,com.sun.jersey:jersey-bundle,,,,0,https://github.com/sonatype/jvnet-parent,pkg:maven/com.sun.jersey/jersey-client,com.sun.jersey:jersey-client,maven,unknown,broad,0,0,switch,pkg:maven/org.glassfish.jersey.core/jersey-client,Jersey 1.x is unmaintained (9-year release gap). 16K dependents should upgrade to Jersey 2+/Jakarta EE client libraries. Maintained actively under Eclipse Foundation with straightforward migration path.,llm,0.75,16139,com.sun.jersey:jersey-bundle,,,,0,https://github.com/sonatype/jvnet-parent
pkg:maven/org.hibernate.javax.persistence/hibernate-jpa-2.1-api,org.hibernate.javax.persistence:hibernate-jpa-2.1-api,maven,dead,broad,1,0,switch,pkg:maven/javax.persistence/javax.persistence-api,Temporary JPA API definition superseded by the official javax.persistence-api when JPA 2.2 became publicly available. Migrate to the maintained standard.,llm,0.9,16066,com.mysema.querydsl:querydsl-jpa,511,0,0,0,https://github.com/hibernate/hibernate-jpa-api,pkg:maven/org.hibernate.javax.persistence/hibernate-jpa-2.1-api,org.hibernate.javax.persistence:hibernate-jpa-2.1-api,maven,dead,broad,1,0,switch,pkg:maven/javax.persistence/javax.persistence-api,Temporary JPA API definition superseded by the official javax.persistence-api when JPA 2.2 became publicly available. Migrate to the maintained standard.,llm,0.9,16066,com.mysema.querydsl:querydsl-jpa,511,0,0,0,https://github.com/hibernate/hibernate-jpa-api
pkg:maven/javax.enterprise/cdi-api,javax.enterprise:cdi-api,maven,dormant,alternative,0,1,switch,pkg:maven/jakarta.enterprise/cdi-api,"This API migrated to Jakarta EE governance. Switch to jakarta.enterprise:cdi-api, the actively maintained official successor in the javax→jakarta namespace transition.",llm,0.85,16035,javax:javaee-web-api,11091,328,0,0,https://github.com/cdi-spec/cdi,pkg:maven/javax.enterprise/cdi-api,javax.enterprise:cdi-api,maven,dormant,alternative,0,1,switch,pkg:maven/jakarta.enterprise/cdi-api,"This API migrated to Jakarta EE governance. Switch to jakarta.enterprise:cdi-api, the actively maintained official successor in the javax→jakarta namespace transition.",llm,0.85,16035,javax:javaee-web-api,11091,328,0,0,https://github.com/cdi-spec/cdi
pkg:maven/javassist/javassist,javassist:javassist,maven,unknown,broad,0,0,accept,,"Javassist is a stable, foundational bytecode manipulation library used across 15,950 repos. With no drop-in replacement and infeasible ecosystem-wide switching, dependents should pin the version and accept the low maintenance burden of a mature library.",llm,0.75,15950,net.sf.ehcache:ehcache-core,,,,0,https://fisheye.jboss.org/browse/javassist/tags/rel_3_12_1_ga,pkg:maven/javassist/javassist,javassist:javassist,maven,unknown,broad,0,0,accept,,"Javassist is a stable, foundational bytecode manipulation library used across 15,950 repos. With no drop-in replacement and infeasible ecosystem-wide switching, dependents should pin the version and accept the low maintenance burden of a mature library.",llm,0.75,15950,net.sf.ehcache:ehcache-core,,,,0,https://fisheye.jboss.org/browse/javassist/tags/rel_3_12_1_ga
pkg:maven/org.mortbay.jetty/jetty,org.mortbay.jetty:jetty,maven,unknown,broad,0,0,switch,pkg:maven/org.eclipse.jetty/jetty-server,Jetty's old org.mortbay.jetty groupId is unmaintained (~15 years stale). The project is actively maintained by the Eclipse Foundation under org.eclipse.jetty; upgrade to eliminate unpatched advisories.,llm,0.9,15554,org.apache.hadoop:hadoop-core,,,,1,https://fisheye.codehaus.org/viewrep/jetty,pkg:maven/org.mortbay.jetty/jetty,org.mortbay.jetty:jetty,maven,unknown,broad,0,0,switch,pkg:maven/org.eclipse.jetty/jetty-server,Jetty's old org.mortbay.jetty groupId is unmaintained (~15 years stale). The project is actively maintained by the Eclipse Foundation under org.eclipse.jetty; upgrade to eliminate unpatched advisories.,llm,0.9,15554,org.apache.hadoop:hadoop-core,,,,1,https://fisheye.codehaus.org/viewrep/jetty
pkg:maven/net.sf.ehcache/ehcache-core,net.sf.ehcache:ehcache-core,maven,unknown,broad,0,0,switch,pkg:maven/org.ehcache/ehcache,Ehcache-core is unmaintained but stable. Migrate to the actively maintained ehcache 3.x if your dependencies allow; otherwise pin the version and monitor for issues.,llm,0.75,15067,org.apache.httpcomponents:httpclient-cache,,,,0,https://svn.terracotta.org/svn/ehcache/trunk,pkg:maven/net.sf.ehcache/ehcache-core,net.sf.ehcache:ehcache-core,maven,unknown,broad,0,0,switch,pkg:maven/org.ehcache/ehcache,Ehcache-core is unmaintained but stable. Migrate to the actively maintained ehcache 3.x if your dependencies allow; otherwise pin the version and monitor for issues.,llm,0.75,15067,org.apache.httpcomponents:httpclient-cache,,,,0,https://svn.terracotta.org/svn/ehcache/trunk
pkg:maven/com.sun.jersey/jersey-core,com.sun.jersey:jersey-core,maven,unknown,broad,0,0,switch,pkg:maven/org.glassfish.jersey/jersey-core,"The old com.sun.jersey group ID was deprecated when Oracle transferred Jersey to Eclipse; migrate to org.glassfish.jersey:jersey-core, which is actively maintained.",llm,0.95,14447,org.apache.hadoop:hadoop-core,,,,0,https://github.com/sonatype/jvnet-parent,pkg:maven/com.sun.jersey/jersey-core,com.sun.jersey:jersey-core,maven,unknown,broad,0,0,switch,pkg:maven/org.glassfish.jersey/jersey-core,"The old com.sun.jersey group ID was deprecated when Oracle transferred Jersey to Eclipse; migrate to org.glassfish.jersey:jersey-core, which is actively maintained.",llm,0.95,14447,org.apache.hadoop:hadoop-core,,,,0,https://github.com/sonatype/jvnet-parent
pkg:maven/junit/junit-dep,junit:junit-dep,maven,unknown,broad,0,0,switch,pkg:maven/junit/junit,junit-dep is the deprecated Maven distribution format for JUnit 4. Switch to junit:junit (JUnit 4) or org.junit.jupiter:junit-jupiter (JUnit 5).,llm,0.85,14044,com.github.stefanbirkner:system-rules,,,,0,https://github.com/kentbeck/junit,pkg:maven/junit/junit-dep,junit:junit-dep,maven,unknown,broad,0,0,switch,pkg:maven/junit/junit,junit-dep is the deprecated Maven distribution format for JUnit 4. Switch to junit:junit (JUnit 4) or org.junit.jupiter:junit-jupiter (JUnit 5).,llm,0.85,14044,com.github.stefanbirkner:system-rules,,,,0,https://github.com/kentbeck/junit
pkg:maven/com.aventstack/extentreports,com.aventstack:extentreports,maven,dormant,few-large,0,0,switch,,"Official maintenance ended with explicit deprecation notice pointing to fork (com.anshooarora/extentreports-java) or successor (ChainTest Framework). 51.5% of repos depend through top adapter package, making adapter maintainers the critical path for remediation.",llm,0.8,13850,com.vimalselvam:cucumber-extentsreport,12576,690,0,0,https://github.com/extent-framework/extentreports-java,pkg:maven/com.aventstack/extentreports,com.aventstack:extentreports,maven,dormant,few-large,0,0,switch,,"Official maintenance ended with explicit deprecation notice pointing to fork (com.anshooarora/extentreports-java) or successor (ChainTest Framework). 51.5% of repos depend through top adapter package, making adapter maintainers the critical path for remediation.",llm,0.8,13850,com.vimalselvam:cucumber-extentsreport,12576,690,0,0,https://github.com/extent-framework/extentreports-java
pkg:maven/com.alibaba/dubbo,com.alibaba:dubbo,maven,dormant,kitchen-sink,0,0,switch-piecemeal,,"No release in 4+ years. Large framework with many entry points—dependents should replace via gRPC/Thrift for RPC, Nacos/Spring Cloud for discovery, or Micrometer for metrics, based on what they actually use.",llm,0.82,13490,io.seata:seata-all,338872,35436,0,0,https://github.com/apache/incubator-dubbo,pkg:maven/com.alibaba/dubbo,com.alibaba:dubbo,maven,dormant,kitchen-sink,0,0,switch-piecemeal,,"No release in 4+ years. Large framework with many entry points—dependents should replace via gRPC/Thrift for RPC, Nacos/Spring Cloud for discovery, or Micrometer for metrics, based on what they actually use.",llm,0.82,13490,io.seata:seata-all,338872,35436,0,0,https://github.com/apache/incubator-dubbo
pkg:maven/org.apache.tiles/tiles-jsp,org.apache.tiles:tiles-jsp,maven,unknown,broad,0,0,switch,org.thymeleaf:thymeleaf,Unmaintained since 2017 with 2 unresolved security advisories. Spring dependents should migrate to Thymeleaf; others to FreeMarker or native JSP.,llm,0.8,13024,org.apache.tiles:tiles-extras,,,,1,https://svn.apache.org/viewvc/tiles/framework/tags/tiles-parent-3.0.8,pkg:maven/org.apache.tiles/tiles-jsp,org.apache.tiles:tiles-jsp,maven,unknown,broad,0,0,switch,org.thymeleaf:thymeleaf,Unmaintained since 2017 with 2 unresolved security advisories. Spring dependents should migrate to Thymeleaf; others to FreeMarker or native JSP.,llm,0.8,13024,org.apache.tiles:tiles-extras,,,,1,https://svn.apache.org/viewvc/tiles/framework/tags/tiles-parent-3.0.8
