purl,name,ecosystem,bucket,situation,eol_direct,dead_transitive_count,remediation,alternative_purl,remediation_notes,remediation_source,llm_confidence,dependent_repos,top1_dependent,code_loc,complexity,has_native,unpatched_advisories,repository_url
pkg:golang/github.com/mitchellh/cli,github.com/mitchellh/cli,go,dead,broad,1,2,accept,,"Pinning this stable, widely-used library is low-risk; it powers Terraform and Consul. Migrate to maintained alternatives only if you expect frequent CLI changes.",llm,0.85,72776,,2785,459,0,0,https://github.com/mitchellh/cli
pkg:golang/github.com/armon/go-metrics,github.com/armon/go-metrics,go,dormant,alternative,0,0,switch,pkg:golang/github.com/hashicorp/go-metrics,"Package explicitly deprecates in favor of hashicorp/go-metrics, maintained by HashiCorp. Update imports and verify API compatibility; most dependents should migrate cleanly.",llm,0.85,72534,,4999,900,0,0,https://github.com/armon/go-metrics
pkg:golang/github.com/hashicorp/go-immutable-radix,github.com/hashicorp/go-immutable-radix,go,dormant,broad,0,0,accept,,Dormant but stable immutable radix tree with no maintained alternative. Pin to current version and accept the maintenance risk.,llm,0.8,72407,,3425,663,0,0,https://github.com/hashicorp/go-immutable-radix
pkg:golang/github.com/ryanuber/columnize,github.com/ryanuber/columnize,go,unknown,inlineable,0,0,vendor,,"The code is trivial (474 lines, no dependencies) and has remained stable for 5+ years without maintenance. Dependents should copy this directly into their codebase rather than maintain a separate package dependency.",llm,0.85,72350,github.com/hashicorp/go-sockaddr,474,70,0,0,https://github.com/ryanuber/columnize
pkg:golang/github.com/xiang90/probing,github.com/xiang90/probing,go,unknown,broad,0,0,vendor,,351-line library with zero dependencies; trivial to vendor into consuming projects. Stable tool that's no longer maintained but shows no critical issues across 71k dependent repos.,llm,0.85,71859,,351,48,0,0,https://github.com/xiang90/probing
pkg:golang/github.com/pascaldekloe/goe,github.com/pascaldekloe/goe,go,unknown,broad,0,0,vendor,,"Public-domain package with three independent modules, used by 71K repositories. Vendor individual modules you use or migrate to maintained alternatives (JSONPath, StatsD client, testify).",llm,0.75,71749,,2149,460,0,0,https://github.com/pascaldekloe/goe
pkg:golang/github.com/coreos/pkg,github.com/coreos/pkg,go,unknown,kitchen-sink,0,0,switch-piecemeal,,"This foundational utility collection hasn't been maintained since early 2024. Audit which utilities you actually import (logging, error handling, flags, etc.) and replace them with modern, focused alternatives—the Go ecosystem now covers all of these use cases with more specialized tools.",llm,0.75,71625,,3002,445,0,0,https://github.com/coreos/pkg
pkg:golang/github.com/soheilhy/cmux,github.com/soheilhy/cmux,go,dead,broad,0,0,accept,,"cmux is stable, complete, and has no maintained drop-in replacement. With 71k dependents spread across the ecosystem, coordinated adoption is unrealistic. Pin versions and monitor golang.org/x/net for security updates.",llm,0.92,71444,,1851,356,0,0,https://github.com/soheilhy/cmux
pkg:golang/github.com/hashicorp/logutils,github.com/hashicorp/logutils,go,dormant,broad,0,0,accept,,Stable and small (448 LOC) despite unmaintained for 8 years; 71k+ dependent repos make adoption infeasible. Pin to current version. New projects should evaluate Go's log/slog (1.21+) or structured logging packages instead.,llm,0.8,71277,,448,19,0,0,https://github.com/hashicorp/logutils
pkg:golang/github.com/tmc/grpc-websocket-proxy,github.com/tmc/grpc-websocket-proxy,go,dormant,broad,0,0,accept,,"No maintained alternative for WebSocket-gRPC bridging exists. With 70k dependents, coordinated migration is impractical. Dormancy reflects stability; small codebase (1,009 LOC) and no dead transitive deps make pinning safe.",llm,0.75,70749,,1009,183,0,0,https://github.com/tmc/grpc-websocket-proxy
pkg:golang/github.com/hashicorp/go-msgpack,github.com/hashicorp/go-msgpack,go,dormant,broad,0,0,switch,pkg:golang/github.com/vmihailenco/msgpack,Dormant since 2018 despite 70k dependents; vmihailenco/msgpack is a maintained alternative with similar semantics.,llm,0.75,69918,,105998,41214,0,0,https://github.com/hashicorp/go-msgpack
pkg:golang/github.com/subosito/gotenv,github.com/subosito/gotenv,go,dormant,broad,0,0,accept,,Widely used (69k dependent repos) but distributed with no obvious steward. The code is mature and stable—most dependents should accept dormancy by pinning the version. Projects seeking zero dependencies can vendor the 980 LOC into their codebase.,llm,0.75,69834,,980,85,0,0,https://github.com/subosito/gotenv
pkg:golang/github.com/aws/aws-sdk-go,github.com/aws/aws-sdk-go,go,dead,alternative,1,1,switch,pkg:golang/github.com/aws/aws-sdk-go-v2,"v1 reached end-of-support July 31, 2025. Migrate to the actively maintained v2, which provides API parity for all AWS services and official migration documentation.",llm,0.95,69623,,5016979,313017,0,0,https://github.com/aws/aws-sdk-go
pkg:golang/github.com/armon/circbuf,github.com/armon/circbuf,go,unknown,inlineable,0,0,vendor,,"At 256 lines with no dependencies, this circular buffer implementation is small and stable enough to copy directly into consuming projects. Dependents should vendor the code to eliminate the unmaintained external dependency.",llm,0.8,69214,,256,64,0,0,https://github.com/armon/circbuf
pkg:golang/github.com/antihax/optional,github.com/antihax/optional,go,unknown,few-large,0,0,accept,,"99.4% of usage comes from grpc-gateway, which generates code depending on this optional type utility. The package is stable (616 lines, zero runtime dependencies, no security issues), so pin the version and monitor whether grpc-gateway will eventually fork or vendor it.",llm,0.95,69036,github.com/grpc-ecosystem/grpc-gateway,616,21,0,0,https://github.com/antihax/optional
pkg:golang/github.com/sean-/seed,github.com/sean-/seed,go,unknown,inlineable,0,0,vendor,,"Copy the 10-line implementation into your code. For Go 1.20+, remove the seed call entirely—automatic seeding is now the default.",llm,0.95,68992,github.com/hashicorp/memberlist,155,15,0,0,https://github.com/sean-/seed
pkg:golang/github.com/hashicorp/serf,github.com/hashicorp/serf,go,dormant,broad,0,7,accept,,"Serf is dormant but maintained by HashiCorp. With 68k dependents and no drop-in replacement, wholesale migration isn't feasible. Pin versions and track the armon/go-metrics deprecation (mid-2025 planned sunset).",llm,0.85,68846,,23099,4095,0,0,https://github.com/hashicorp/serf
pkg:golang/github.com/hashicorp/go-syslog,github.com/hashicorp/go-syslog,go,dormant,few-large,0,0,accept,,"Zero dependencies and 7+ years without breaking changes. Major consumers (Consul, Vault, Caddy) actively maintain releases despite this package's dormancy. Pin the current version and accept the risk.",llm,0.85,68574,github.com/hashicorp/serf,370,48,0,0,https://github.com/hashicorp/go-syslog
pkg:golang/github.com/dustin/go-humanize,github.com/dustin/go-humanize,go,dormant,broad,0,0,accept,,"Small, stable utility library with zero dependencies—unmaintained status poses minimal risk. Most dependents will accept the risk and pin versions; wholesale replacement lacks a clear drop-in alternative.",llm,0.8,67492,,2033,263,0,0,https://github.com/dustin/go-humanize
pkg:golang/github.com/hashicorp/mdns,github.com/hashicorp/mdns,go,dormant,broad,0,0,accept,,"Stable, feature-complete implementation of the unchanging mDNS protocol. No known security issues, clean dependencies, and active security scanning. Pin the version and monitor Go standard library compatibility.",llm,0.85,67489,,1216,302,0,0,https://github.com/hashicorp/mdns
pkg:golang/github.com/niemeyer/pretty,github.com/niemeyer/pretty,go,unknown,broad,0,1,switch,pkg:golang/github.com/davecgh/go-spew,Unmaintained since 2019 with zero recent activity. go-spew is actively maintained and provides equivalent pretty-printing for Go values.,llm,0.78,63182,,1171,178,0,0,https://github.com/niemeyer/pretty
pkg:golang/github.com/oklog/ulid,github.com/oklog/ulid,go,dormant,broad,0,0,accept,,"oklog/ulid implements a stable standard with no runtime dependencies; pin the version and monitor for Go compatibility, but maintenance needs are unlikely.",llm,0.87,63064,,1658,250,0,0,https://github.com/oklog/ulid
pkg:golang/github.com/leodido/go-urn,github.com/leodido/go-urn,go,unknown,broad,0,0,accept,,"Unmaintained for two years but implements stable RFC specs (2141, 7643, 8141) with no visible bugs. Pin to the last release and accept as a stable, read-only dependency. Fork only if RFCs change or you need patches.",llm,0.75,61134,,8600,1187,0,0,https://github.com/leodido/go-urn
pkg:golang/github.com/dgryski/go-sip13,github.com/dgryski/go-sip13,go,unknown,broad,0,0,accept,,"Stable implementation of SipHash-2-4, a fixed cryptographic algorithm requiring no maintenance. Broadly adopted across 60k+ repos. Assembly-optimized; vendoring would sacrifice performance for no functional gain.",llm,0.85,60452,,631,25,1,0,https://github.com/dgryski/go-sip13
pkg:golang/github.com/prometheus/tsdb,github.com/prometheus/tsdb,go,dead,alternative,1,2,switch,pkg:golang/github.com/prometheus/prometheus,This project was intentionally consolidated into the main Prometheus repository. Dependents should migrate to the Prometheus package directly or adopt an alternative time-series database if Prometheus doesn't fit their needs.,llm,0.88,60336,,41565,3456,0,0,https://github.com/prometheus/tsdb
pkg:golang/github.com/go-playground/universal-translator,github.com/go-playground/universal-translator,go,unknown,broad,0,0,accept,,Unmaintained for 3+ years but feature-complete i18n library with 59k dependent repos. Pin the version; maintenance risk is minimal for stable CLDR-based pluralization and formatting code. No maintained drop-in replacement exists.,llm,0.85,59903,,2835,451,0,0,https://github.com/go-playground/universal-translator
pkg:golang/github.com/go-playground/locales,github.com/go-playground/locales,go,dormant,broad,0,0,accept,,No maintained replacement exists for full Unicode CLDR locale data in Go. Pin the version and monitor for security issues; the stable nature of locale data makes this low-risk if kept current with golang.org/x/text updates.,llm,0.85,59888,,673282,149385,0,0,https://github.com/go-playground/locales
pkg:golang/github.com/nxadm/tail,github.com/nxadm/tail,go,dormant,broad,0,0,accept,,"Dormant for 2.5 years but zero transitive dead dependencies; tail functionality is stable and well-tested across 59k dependents. Most dependents should pin the version and monitor upstream dependencies (fsnotify, tomb.v1) for security issues rather than attempt migration.",llm,0.8,59688,,171043,14882,1,0,https://github.com/nxadm/tail
pkg:golang/github.com/mitchellh/iochan,github.com/mitchellh/iochan,go,unknown,inlineable,0,0,vendor,,"Package is trivial (67 LOC, no deps) and unmaintained for 8 years. Inlining the few hundred bytes into consuming projects eliminates dependency risk entirely.",llm,0.92,58952,github.com/hashicorp/serf,67,8,0,0,https://github.com/mitchellh/iochan
pkg:golang/github.com/hashicorp/go.net,github.com/hashicorp/go.net,go,dormant,few-large,0,0,accept,,"99.7% of dependents use this indirectly through hashicorp/mdns; the package is stable despite dormancy, so pinning the version is the practical choice for most users.",llm,0.8,58111,github.com/hashicorp/mdns,48483,4645,1,0,https://github.com/hashicorp/go.net
pkg:golang/github.com/mitchellh/gox,github.com/mitchellh/gox,go,dead,broad,1,0,switch,,"Gox provided convenient parallelized cross-compilation before Go's toolchain matured. Replace `gox` invocations with `GOOS=<os> GOARCH=<arch> go build`. For automated release builds across platforms, consider goreleaser, but for basic cross-compilation the standard toolchain suffices.",llm,0.82,58051,,1819,284,0,0,https://github.com/mitchellh/gox
pkg:golang/github.com/armon/consul-api,github.com/armon/consul-api,go,unknown,few-large,0,0,switch,pkg:golang/github.com/hashicorp/consul,"Deprecated in favor of the official Consul API. Dependents should migrate to `github.com/hashicorp/consul/api`, which is actively maintained by HashiCorp. The API surface is nearly identical, making this a straightforward swap.",llm,0.95,55713,github.com/spf13/viper,2654,722,0,0,https://github.com/armon/consul-api
pkg:golang/github.com/xordataexchange/crypt,github.com/xordataexchange/crypt,go,unknown,few-large,0,0,vendor,,"Last commit 8 years ago; 98% of dependent usage flows through spf13/viper and its forks. The 1223-line codebase is stable and small enough to vendor directly if GPG encryption is needed, or drop entirely if using viper for standard config loading.",llm,0.8,55652,github.com/spf13/viper,1223,216,0,0,https://github.com/xordataexchange/crypt
pkg:golang/github.com/opentracing/opentracing-go,github.com/opentracing/opentracing-go,go,dead,broad,1,0,switch,pkg:golang/go.opentelemetry.io/otel,"OpenTracing is archived and unmaintained; OpenTelemetry is the maintained successor and CNCF standard for distributed tracing. Projects should migrate over time, though it requires updating instrumentation code beyond a simple package swap.",llm,0.8,55229,,2770,221,0,0,https://github.com/opentracing/opentracing-go
pkg:golang/github.com/satori/go.uuid,github.com/satori/go.uuid,go,dead,broad,0,0,switch,pkg:golang/github.com/google/uuid,"Migrate to github.com/google/uuid, actively maintained by Google with full RFC 4122 support. The API is nearly identical (NewV4 becomes New, FromString becomes Parse); migration is straightforward for most projects.",llm,0.92,53217,,1033,83,0,0,https://github.com/satori/go.uuid
pkg:golang/github.com/kr/fs,github.com/kr/fs,go,unknown,alternative,0,0,switch,,"Author recommends Go 1.16+ users migrate to the standard library io/fs package. For projects on older Go versions, the code is small enough to vendor if needed.",llm,0.75,52525,github.com/lxc/lxd,283,53,0,0,https://github.com/kr/fs
pkg:golang/github.com/%21puerkito%21bio/purell,github.com/PuerkitoBio/purell,go,unknown,inlineable,0,0,vendor,,"Small, focused URL normalizer (1.5k LOC) with zero business dependencies. Easily vendorable if upstream goes dormant; copy only the flags you use.",llm,0.8,52152,,1537,180,0,0,https://github.com/puerkitobio/purell
pkg:golang/github.com/%21puerkito%21bio/urlesc,github.com/PuerkitoBio/urlesc,go,dead,broad,1,0,switch,,"Archived since early 2024. Use Go's standard library net/url package (QueryEscape/QueryUnescape), which has matured past the RFC 3986 escaping issues this package was created to fix. Widely depended on (52k repos), but small and focused enough that switching is straightforward.",llm,0.82,52077,,709,112,0,0,https://github.com/puerkitobio/urlesc
pkg:golang/github.com/joho/godotenv,github.com/joho/godotenv,go,dormant,broad,0,0,accept,,"Stable, tested, no runtime dependencies. Dormancy risk is low for code this focused. Pin the version. Alternatively, copying the 1.3K LoC inline is trivial if you want to drop the dependency.",llm,0.85,51498,,1335,148,0,0,https://github.com/joho/godotenv
pkg:golang/github.com/go-playground/assert/v2,github.com/go-playground/assert/v2,go,unknown,few-large,0,0,switch,pkg:golang/github.com/stretchr/testify,"Nearly all 51K dependents use this via go-playground/validator. That package should migrate to testify, which provides compatible assertion functions and is actively maintained. Direct users can switch independently.",llm,0.85,51279,github.com/go-playground/validator/v10,279,39,0,0,https://github.com/go-playground/assert
pkg:golang/go.uber.org/tools,go.uber.org/tools,go,dead,few-large,1,0,accept,,"98% of usage flows through go.uber.org/multierr, which is maintained. Dependents should version-pin if using directly, or rely on multierr's dependency management.",llm,0.78,49593,go.uber.org/multierr,1366,127,0,0,https://github.com/uber-go/tools
pkg:golang/github.com/jessevdk/go-flags,github.com/jessevdk/go-flags,go,dead,broad,0,0,accept,,Stable utility code with no maintained drop-in replacement. Projects should pin the version and monitor for security issues.,llm,0.85,49247,,8141,1638,0,0,https://github.com/jessevdk/go-flags
pkg:golang/github.com/pierrec/lz4,github.com/pierrec/lz4,go,dormant,kitchen-sink,0,0,switch,pkg:golang/github.com/klauspost/compress,klauspost/compress is actively maintained and handles LZ4 compression/decompression; switching requires refactoring to the klauspost API but is viable for most use cases and eliminates the maintenance risk of a dormant package.,llm,0.75,49109,,93834,977,1,0,https://github.com/pierrec/lz4
pkg:golang/github.com/gregjones/httpcache,github.com/gregjones/httpcache,go,dead,broad,1,0,adopt,,"Fork or vendor this small, self-contained HTTP cache into your codebase; the maintainer has ceased active development but welcomes PRs and considers the API stable.",llm,0.82,48545,,2077,595,0,0,https://github.com/gregjones/httpcache
pkg:golang/github.com/valyala/bytebufferpool,github.com/valyala/bytebufferpool,go,dead,broad,0,0,vendor,,"Vendor this 478-LOC implementation directly—it has no dependencies and is proven stable. Alternatively, projects can migrate to sync.Pool from the Go standard library if sufficient for their use case.",llm,0.85,47683,,478,71,0,0,https://github.com/valyala/bytebufferpool
pkg:golang/github.com/%21azure/go-autorest/autorest/date,github.com/Azure/go-autorest/autorest/date,go,dead,broad,1,1,switch,pkg:golang/github.com/Azure/azure-sdk-for-go,"Azure officially ended support on March 31, 2023, and provides explicit migration guides to the new Azure Go SDK (actively maintained). The 47k dependent repos must follow Azure's official migration path.",llm,0.95,47363,,21341,4282,0,0,https://github.com/azure/go-autorest
pkg:golang/github.com/russross/blackfriday,github.com/russross/blackfriday,go,dead,broad,0,0,accept,,"Blackfriday reached a stable endpoint and no longer requires maintenance. Pin the last known-good version; security risk is minimal in mature, narrowly-scoped markdown processing code.",llm,0.9,47355,,9842,688,0,0,https://github.com/russross/blackfriday
pkg:golang/github.com/%21azure/go-autorest/autorest/adal,github.com/Azure/go-autorest/autorest/adal,go,dead,alternative,1,5,switch,pkg:golang/github.com/Azure/azure-sdk-for-go/sdk/azidentity,End-of-lifed March 2023 with an official migration to azidentity. Use Azure's migration guide to update auth code.,llm,0.95,47290,,21341,4282,0,0,https://github.com/azure/go-autorest
pkg:golang/github.com/bketelsen/crypt,github.com/bketelsen/crypt,go,unknown,few-large,0,1,accept,,"98.9% of usage is transitive through viper, which is actively maintained. Crypt is small and stable; pin the version and monitor for security issues. Direct dependents should audit the 1 dead transitive dependency.",llm,0.82,47290,github.com/spf13/viper,1646,275,0,0,https://github.com/bketelsen/crypt
pkg:golang/github.com/%21azure/go-autorest/tracing,github.com/Azure/go-autorest/tracing,go,dead,alternative,1,1,switch,pkg:golang/github.com/Azure/azure-sdk-for-go,"Azure ended support on March 31, 2023. Migrate to the new Azure SDK (hand-written, maintained), following the migration guide in the repository.",llm,0.9,47251,,21341,4282,0,0,https://github.com/azure/go-autorest
pkg:golang/github.com/%21azure/go-autorest/logger,github.com/Azure/go-autorest/logger,go,dead,broad,1,1,switch,pkg:golang/github.com/Azure/azure-sdk-for-go,"Azure ended support on March 31, 2023. The archived repo links migration guides to the new Azure Go SDKs. Dependents should follow Azure's published migration path.",llm,0.95,47078,,21341,4282,0,0,https://github.com/azure/go-autorest
pkg:golang/github.com/%21azure/go-autorest/autorest/mocks,github.com/Azure/go-autorest/autorest/mocks,go,dead,broad,1,1,switch,,"Azure officially deprecated go-autorest on March 31, 2023. Projects should migrate to azure-sdk-for-go, which provides actively maintained SDKs and testing utilities. Pin the version for projects unable to migrate immediately.",llm,0.88,46957,github.com/Azure/go-autorest/autorest/adal,21341,4282,0,0,https://github.com/azure/go-autorest
pkg:golang/github.com/gorilla/context,github.com/gorilla/context,go,unknown,broad,0,0,switch,,Go's standard library provides context.Context for request-scoped values since 1.7; built-in http.Request.Context() avoids the memory leaks documented in this package's README.,llm,0.92,46896,,431,29,0,0,https://github.com/gorilla/context
pkg:golang/github.com/go-kit/log,github.com/go-kit/log,go,dormant,broad,0,0,accept,,"Dormant but stable infrastructure: 46k dependents rely on a minimal, proven logging interface. New projects should use Go's stdlib slog; existing consumers should pin the last release and only migrate if actively switching logging frameworks.",llm,0.78,46895,,3373,421,0,0,https://github.com/go-kit/log
pkg:golang/github.com/%21azure/go-autorest/autorest,github.com/Azure/go-autorest/autorest,go,dead,broad,1,5,switch,pkg:golang/github.com/Azure/azure-sdk-for-go,"Microsoft ended support on March 31, 2023. Migrate to azure-sdk-for-go, which has an official migration guide.",llm,0.95,46721,,21341,4282,0,0,https://github.com/azure/go-autorest
pkg:golang/github.com/jpillora/backoff,github.com/jpillora/backoff,go,unknown,broad,0,0,vendor,,Copy the 323-line implementation directly into your project—it has no dependencies and the algorithm is stable. This is simpler than maintaining the external dependency.,llm,0.95,46493,,323,13,0,0,https://github.com/jpillora/backoff
pkg:golang/github.com/tidwall/pretty,github.com/tidwall/pretty,go,dead,broad,0,0,vendor,,"Small self-contained JSON formatter with no external dependencies—safe to copy into your project. 3.5+ years of inactivity reflects stability, not abandonment; the 1.3K LOC footprint is trivial to audit and maintain.",llm,0.88,44589,,1319,229,0,0,https://github.com/tidwall/pretty
pkg:golang/github.com/asaskevich/govalidator,github.com/asaskevich/govalidator,go,dormant,kitchen-sink,0,0,switch-piecemeal,,"Dormant validation library with 44k dependents across many projects. Projects should migrate to specialized alternatives: go-playground/validator for struct validation, built-in patterns for simpler needs, or fork-and-maintain if deeply integrated.",llm,0.7,44225,,9614,1168,0,0,https://github.com/asaskevich/govalidator
pkg:golang/github.com/evanphx/json-patch,github.com/evanphx/json-patch,go,dormant,broad,0,0,accept,,Standard spec implementation (RFC 6902/7396) with 44k dependents makes migration infeasible. Pin version and monitor advisories; fork if CVEs emerge.,llm,0.8,44181,,14063,2448,0,0,https://github.com/evanphx/json-patch
pkg:golang/github.com/docker/go-units,github.com/docker/go-units,go,dormant,broad,0,0,accept,,Stable utility with broad adoption and minimal Docker maintenance. No known vulnerabilities; pin the version and focus replacement effort elsewhere.,llm,0.87,43744,,982,128,0,0,https://github.com/docker/go-units
pkg:golang/github.com/%21microsoft/go-winio,github.com/Microsoft/go-winio,go,dormant,kitchen-sink,0,0,accept,,"Microsoft-owned and dormant, not abandoned. Windows I/O is foundational and niche—switching 43k dependents is impractical. Pin the version and manage the risk.",llm,0.8,43672,,11668,2441,0,0,https://github.com/microsoft/go-winio
pkg:golang/github.com/peterbourgon/diskv,github.com/peterbourgon/diskv,go,dormant,broad,0,0,accept,,"Pin this version—the simple, focused code is unlikely to rot. Migrate to badger or bbolt only if you need active development or new features.",llm,0.9,43169,,2099,439,0,0,https://github.com/peterbourgon/diskv
pkg:golang/github.com/cockroachdb/datadriven,github.com/cockroachdb/datadriven,go,dormant,few-large,0,0,accept,,"A small, stable test helper with concentrated usage. The 44.7% top-dependent share reflects CockroachDB's ownership; minimal supply chain risk (one dependency, no vulnerabilities). Pin the version and rely on its proven stability across etcd, Kubernetes, and others.",llm,0.75,42706,github.com/cockroachdb/errors,1547,294,0,0,https://github.com/cockroachdb/datadriven
pkg:golang/github.com/emicklei/go-restful,github.com/emicklei/go-restful,go,dormant,kitchen-sink,0,0,accept,,Stable but dormant for three years; version pinning is practical at this scale. New projects should prefer maintained alternatives like Gin or Echo.,llm,0.8,42447,,7140,1155,0,0,https://github.com/emicklei/go-restful
pkg:golang/github.com/pborman/uuid,github.com/pborman/uuid,go,unknown,broad,0,0,switch,pkg:golang/github.com/google/uuid,"The package has been unmaintained for 5+ years and its own README directs users to google/uuid, which it now wraps. Migrate directly to github.com/google/uuid—APIs are compatible and it's actively maintained by Google.",llm,0.9,41939,,1039,234,0,0,https://github.com/pborman/uuid
pkg:golang/github.com/munnerz/goautoneg,github.com/munnerz/goautoneg,go,dead,broad,0,0,vendor,,"Vendor this code into your project or safely pin to the current version—it's small (235 LOC), stable, and has no dependencies. Content negotiation per RFC 2616 doesn't change.",llm,0.75,41822,,235,53,0,0,https://github.com/munnerz/goautoneg
pkg:golang/github.com/%21n%21y%21times/gziphandler,github.com/NYTimes/gziphandler,go,dormant,inlineable,0,0,vendor,,"Gzip middleware with stable API (~900 lines). Copy into your codebase to drop the dependency; Go's HTTP API hasn't changed, so no bitrot risk.",llm,0.85,41761,,6716,169,0,0,https://github.com/nytimes/gziphandler
pkg:golang/github.com/jmespath/go-jmespath/internal/testify,github.com/jmespath/go-jmespath/internal/testify,go,dead,few-large,0,1,vendor,,"This is an internal testify package embedded in go-jmespath; 99.9% of the 41,730 dependent repos import it transitively through the parent. For direct imports, vendor the code—it's test utilities and the parent project is unmaintained.",llm,0.9,41730,github.com/jmespath/go-jmespath,19635,2291,0,0,https://github.com/jmespath/go-jmespath
pkg:golang/github.com/%21azure/go-ansiterm,github.com/Azure/go-ansiterm,go,dead,broad,0,0,accept,,"Stable, single-purpose library with no maintained alternatives; pin the version and evaluate risk per project. Most dependents receive zero-change maintenance.",llm,0.8,40992,,2511,426,0,0,https://github.com/azure/go-ansiterm
pkg:golang/gopkg.in/warnings.v0,gopkg.in/warnings.v0,go,unknown,broad,0,0,vendor,,Unmaintained for 8+ years but widely depended-on. The pattern is simple enough to carry forward without the external dependency—copy the Collector implementation and the isFatal callback interface into your project.,llm,0.88,40961,,222,45,0,0,https://github.com/go-warnings/warnings
pkg:golang/github.com/gofrs/uuid,github.com/gofrs/uuid,go,dormant,broad,0,0,switch,pkg:golang/github.com/google/uuid,Switch to google/uuid for RFC 4122 versions (v1–v5). Dormant for three years despite occasional commits. Projects requiring v6/v7 should vendor or await library support.,llm,0.7,40709,,3463,728,0,0,https://github.com/gofrs/uuid
pkg:golang/github.com/frankban/quicktest,github.com/frankban/quicktest,go,dead,kitchen-sink,0,1,accept,,"Quicktest is a mature, stable testing helper library that's gone 2+ years without maintenance. As a test-only dependency, pinning the version poses minimal risk and remains pragmatic across its 40k+ dependents. Alternatives exist for specific assertion patterns if you choose to migrate later.",llm,0.85,40418,,6325,338,0,0,https://github.com/frankban/quicktest
pkg:golang/github.com/rcrowley/go-metrics,github.com/rcrowley/go-metrics,go,dead,kitchen-sink,1,0,switch,pkg:golang/go.opentelemetry.io/otel,"Package explicitly recommends OpenTelemetry or Prometheus as replacements. Self-contained with zero transitive dead dependencies, making it viable to pin if your codebase has stable, unchanging instrumentation needs.",llm,0.85,40144,,4992,717,0,0,https://github.com/rcrowley/go-metrics
pkg:golang/github.com/docopt/docopt-go,github.com/docopt/docopt-go,go,unknown,kitchen-sink,0,0,accept,,Stable docopt implementation unchanged for 8+ years; widely pinned in production without issues. Switching requires rewriting CLI definitions for alternatives like cobra or cli.,llm,0.7,39765,github.com/googleapis/gnostic,3806,1011,0,0,https://github.com/docopt/docopt-go
pkg:golang/github.com/%21azure/go-autorest,github.com/Azure/go-autorest,go,dead,broad,1,0,switch,pkg:golang/github.com/Azure/azure-sdk-for-go,Official deprecation with migration guides provided. Switch to azure-sdk-for-go; accepting the archived version risks unpatched security issues.,llm,0.95,39759,,21341,4282,0,0,https://github.com/azure/go-autorest
pkg:golang/github.com/mxk/go-flowrate,github.com/mxk/go-flowrate,go,unknown,broad,0,0,accept,,"Unmaintained for 12 years, but the stable, focused codebase for byte-stream rate limiting poses minimal risk. Kubernetes has relied on it without reported issues. Pin the version and carry the dependency.",llm,0.75,39401,k8s.io/apimachinery,450,85,0,0,https://github.com/mxk/go-flowrate
pkg:golang/github.com/jinzhu/inflection,github.com/jinzhu/inflection,go,unknown,broad,0,0,accept,,"Stable, dependency-free utility for English inflection. The inactive maintenance reflects completion rather than abandonment—two years without issues suggests the code is production-grade. Pin the version.",llm,0.85,38832,,501,47,0,0,https://github.com/jinzhu/inflection
pkg:golang/github.com/eapache/queue,github.com/eapache/queue,go,unknown,broad,0,0,accept,,"Minimal ring-buffer queue with no dependencies, unchanged for 10 years but with no known issues. Pin the version and monitor for security advisories; too small to worry about unless new features are needed.",llm,0.82,37407,,473,92,0,0,https://github.com/eapache/queue
pkg:golang/github.com/opencontainers/go-digest,github.com/opencontainers/go-digest,go,dormant,broad,0,0,accept,,"Standard digest abstraction across the container ecosystem. Dormancy reflects maturity in a focused utility, not abandonment. 37k+ dependents make alternatives impractical.",llm,0.88,37365,,1491,235,0,0,https://github.com/opencontainers/go-digest
pkg:golang/github.com/cpuguy83/go-md2man,github.com/cpuguy83/go-md2man,go,dormant,broad,0,1,vendor,,"Broad, distributed usage with no steward; vendor the stable 1K-line codebase into consuming projects to manage dormancy risk independently.",llm,0.75,37230,kubesphere.io/monitoring-dashboard,1039,143,0,0,https://github.com/cpuguy83/go-md2man
pkg:golang/github.com/eapache/go-xerial-snappy,github.com/eapache/go-xerial-snappy,go,unknown,broad,0,1,accept,,"Small stable wrapper for Xerial snappy compression (Kafka format). Pin the version; the format and dependencies are static, so ongoing maintenance risk is low.",llm,0.8,37215,,419,95,0,0,https://github.com/eapache/go-xerial-snappy
pkg:golang/github.com/coreos/go-etcd,github.com/coreos/go-etcd,go,dead,few-large,1,0,switch,pkg:golang/github.com/etcd-io/etcd/client/v3,"Viper and its forks account for 98.5% of dependents; most users inherit the dependency transitively and may not notice. Those actively using etcd for config should migrate to the official client, which is maintained and supports etcd v3.",llm,0.95,37087,github.com/spf13/viper,3797,1224,0,0,https://github.com/coreos/go-etcd
pkg:golang/github.com/benbjohnson/clock,github.com/benbjohnson/clock,go,dead,broad,1,0,vendor,,"Mock clock library with 1K lines of focused, stable code. Small enough to inline into most projects; vendoring avoids the dependency while keeping the same interface, and is the practical solution for most of the 36K scattered dependents.",llm,0.82,36875,,1129,161,0,0,https://github.com/benbjohnson/clock
pkg:golang/github.com/eapache/go-resiliency,github.com/eapache/go-resiliency,go,dormant,broad,0,0,accept,,"Dormant since early 2025 but provides stable, well-established patterns with no known vulnerabilities. Most dependents use it for one or two patterns; monolithic migration across 36k repos is impractical. Pin the version and revisit only if a security issue emerges.",llm,0.82,36682,,1478,368,0,0,https://github.com/eapache/go-resiliency
